THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 3 WAREHOUSES, AND 30 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 2 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 750.0
WAREHOUSE VEHICLE CAPACITY: 300.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 42.0, 945.0, 0.0, 3.0, 434.0, 30.0, 3000.0, 868.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 389.0, 864.0, 0.0, 6.0, 264.0
2, 88.0, 181.0, 0.0, 5.0, 258.0
3, 236.0, 31.0, 0.0, 6.0, 220.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
4, 430.0, 110.0, 15.0, 6.0, 60.0, 15.0
5, 496.0, 253.0, 20.0, 6.0, 80.0, 20.0
6, 452.0, 202.0, 16.0, 9.0, 64.0, 16.0
7, 401.0, 467.0, 28.0, 8.0, 56.0, 14.0
8, 396.0, 353.0, 28.0, 8.0, 56.0, 14.0
9, 265.0, 55.0, 30.0, 7.0, 60.0, 15.0
10, 343.0, 454.0, 20.0, 9.0, 40.0, 10.0
11, 475.0, 226.0, 22.0, 8.0, 88.0, 22.0
12, 339.0, 353.0, 6.0, 7.0, 24.0, 6.0
13, 315.0, 379.0, 34.0, 9.0, 68.0, 17.0
14, 428.0, 249.0, 44.0, 8.0, 88.0, 22.0
15, 309.0, 293.0, 32.0, 8.0, 64.0, 16.0
16, 361.0, 171.0, 30.0, 9.0, 60.0, 15.0
17, 331.0, 360.0, 8.0, 8.0, 32.0, 8.0
18, 404.0, 259.0, 22.0, 9.0, 88.0, 22.0
19, 317.0, 715.0, 14.0, 6.0, 28.0, 7.0
20, 470.0, 738.0, 32.0, 8.0, 64.0, 16.0
21, 410.0, 796.0, 20.0, 9.0, 80.0, 20.0
22, 360.0, 694.0, 20.0, 10.0, 40.0, 10.0
23, 268.0, 874.0, 10.0, 9.0, 20.0, 5.0
24, 466.0, 591.0, 15.0, 8.0, 60.0, 15.0
25, 320.0, 690.0, 20.0, 9.0, 80.0, 20.0
26, 323.0, 517.0, 50.0, 9.0, 100.0, 25.0
27, 447.0, 518.0, 14.0, 7.0, 28.0, 7.0
28, 91.0, 658.0, 13.0, 7.0, 52.0, 13.0
29, 3.0, 572.0, 23.0, 7.0, 92.0, 23.0
30, 147.0, 837.0, 13.0, 8.0, 52.0, 13.0
31, 144.0, 299.0, 9.0, 6.0, 36.0, 9.0
32, 237.0, 423.0, 13.0, 6.0, 52.0, 13.0
33, 206.0, 329.0, 12.0, 8.0, 24.0, 6.0
