THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 2 WAREHOUSES, AND 20 CUSTOMERS.
THIS INSTANCE HAS 3 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1967.0
WAREHOUSE VEHICLE CAPACITY: 787.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 93.0, 847.0, 0.0, 3.0, 291.0, 30.0, 3000.0, 582.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 130.0, 894.0, 0.0, 3.0, 290.0
2, 268.0, 32.0, 0.0, 3.0, 290.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
3, 406.0, 46.0, 14.0, 6.0, 98.0, 14.0
4, 393.0, 458.0, 25.0, 9.0, 175.0, 25.0
5, 500.0, 324.0, 30.0, 8.0, 105.0, 15.0
6, 384.0, 182.0, 28.0, 7.0, 98.0, 14.0
7, 330.0, 11.0, 24.0, 7.0, 84.0, 12.0
8, 302.0, 189.0, 10.0, 9.0, 70.0, 10.0
9, 413.0, 487.0, 22.0, 9.0, 77.0, 11.0
10, 343.0, 184.0, 22.0, 10.0, 154.0, 22.0
11, 340.0, 315.0, 46.0, 9.0, 161.0, 23.0
12, 436.0, 74.0, 5.0, 9.0, 35.0, 5.0
13, 409.0, 697.0, 34.0, 8.0, 119.0, 17.0
14, 481.0, 853.0, 38.0, 9.0, 133.0, 19.0
15, 385.0, 942.0, 7.0, 9.0, 49.0, 7.0
16, 358.0, 544.0, 24.0, 9.0, 168.0, 24.0
17, 455.0, 708.0, 8.0, 8.0, 56.0, 8.0
18, 271.0, 931.0, 24.0, 6.0, 84.0, 12.0
19, 122.0, 926.0, 32.0, 8.0, 112.0, 16.0
20, 116.0, 803.0, 20.0, 7.0, 140.0, 20.0
21, 33.0, 336.0, 18.0, 9.0, 63.0, 9.0
22, 213.0, 349.0, 16.0, 9.0, 56.0, 8.0
