THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 5 WAREHOUSES, AND 15 CUSTOMERS.
THIS INSTANCE HAS 3 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 750.0
WAREHOUSE VEHICLE CAPACITY: 300.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 54.0, 846.0, 0.0, 3.0, 258.0, 30.0, 3000.0, 516.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 452.0, 687.0, 0.0, 3.0, 89.0
2, 318.0, 947.0, 0.0, 6.0, 89.0
3, 71.0, 226.0, 0.0, 4.0, 89.0
4, 82.0, 197.0, 0.0, 3.0, 89.0
5, 357.0, 89.0, 0.0, 4.0, 89.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
6, 382.0, 343.0, 26.0, 6.0, 52.0, 13.0
7, 343.0, 180.0, 16.0, 8.0, 64.0, 16.0
8, 465.0, 361.0, 14.0, 7.0, 56.0, 14.0
9, 402.0, 454.0, 32.0, 10.0, 64.0, 16.0
10, 480.0, 26.0, 40.0, 10.0, 80.0, 20.0
11, 333.0, 378.0, 21.0, 10.0, 84.0, 21.0
12, 310.0, 385.0, 25.0, 9.0, 100.0, 25.0
13, 478.0, 608.0, 44.0, 9.0, 88.0, 22.0
14, 293.0, 698.0, 26.0, 7.0, 52.0, 13.0
15, 285.0, 804.0, 18.0, 10.0, 72.0, 18.0
16, 319.0, 713.0, 14.0, 7.0, 56.0, 14.0
17, 15.0, 770.0, 20.0, 10.0, 40.0, 10.0
18, 73.0, 944.0, 32.0, 7.0, 64.0, 16.0
19, 64.0, 125.0, 32.0, 9.0, 64.0, 16.0
20, 199.0, 39.0, 48.0, 7.0, 96.0, 24.0
