THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 2 WAREHOUSES, AND 15 CUSTOMERS.
THIS INSTANCE HAS 3 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 540.0
WAREHOUSE VEHICLE CAPACITY: 216.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 57.0, 899.0, 0.0, 3.0, 231.0, 30.0, 3000.0, 462.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 30.0, 527.0, 0.0, 3.0, 164.0
2, 346.0, 77.0, 0.0, 6.0, 164.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
3, 342.0, 301.0, 10.0, 7.0, 30.0, 10.0
4, 267.0, 171.0, 48.0, 7.0, 72.0, 24.0
5, 463.0, 375.0, 9.0, 7.0, 27.0, 9.0
6, 273.0, 465.0, 48.0, 6.0, 72.0, 24.0
7, 451.0, 311.0, 10.0, 6.0, 30.0, 10.0
8, 359.0, 144.0, 24.0, 8.0, 72.0, 24.0
9, 380.0, 231.0, 44.0, 8.0, 66.0, 22.0
10, 490.0, 913.0, 26.0, 10.0, 39.0, 13.0
11, 400.0, 790.0, 18.0, 9.0, 54.0, 18.0
12, 331.0, 573.0, 23.0, 9.0, 69.0, 23.0
13, 375.0, 667.0, 22.0, 7.0, 33.0, 11.0
14, 54.0, 921.0, 16.0, 10.0, 48.0, 16.0
15, 44.0, 979.0, 12.0, 9.0, 18.0, 6.0
16, 27.0, 265.0, 12.0, 9.0, 18.0, 6.0
17, 81.0, 391.0, 15.0, 9.0, 45.0, 15.0
