THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 5 WAREHOUSES, AND 20 CUSTOMERS.
THIS INSTANCE HAS 3 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1080.0
WAREHOUSE VEHICLE CAPACITY: 432.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 92.0, 937.0, 0.0, 3.0, 352.0, 30.0, 3000.0, 704.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 462.0, 626.0, 0.0, 5.0, 117.0
2, 289.0, 962.0, 0.0, 5.0, 140.0
3, 35.0, 404.0, 0.0, 5.0, 128.0
4, 162.0, 69.0, 0.0, 5.0, 124.0
5, 459.0, 352.0, 0.0, 4.0, 108.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
6, 414.0, 391.0, 44.0, 6.0, 88.0, 22.0
7, 422.0, 485.0, 23.0, 10.0, 92.0, 23.0
8, 277.0, 156.0, 38.0, 7.0, 76.0, 19.0
9, 321.0, 359.0, 40.0, 9.0, 80.0, 20.0
10, 455.0, 427.0, 34.0, 10.0, 68.0, 17.0
11, 363.0, 142.0, 34.0, 10.0, 68.0, 17.0
12, 410.0, 74.0, 11.0, 6.0, 44.0, 11.0
13, 492.0, 124.0, 20.0, 7.0, 80.0, 20.0
14, 435.0, 156.0, 10.0, 7.0, 40.0, 10.0
15, 489.0, 147.0, 17.0, 7.0, 68.0, 17.0
16, 378.0, 579.0, 19.0, 6.0, 76.0, 19.0
17, 429.0, 922.0, 10.0, 6.0, 40.0, 10.0
18, 338.0, 618.0, 46.0, 10.0, 92.0, 23.0
19, 268.0, 570.0, 19.0, 8.0, 76.0, 19.0
20, 379.0, 554.0, 12.0, 7.0, 24.0, 6.0
21, 316.0, 570.0, 48.0, 8.0, 96.0, 24.0
22, 67.0, 871.0, 32.0, 6.0, 64.0, 16.0
23, 15.0, 604.0, 26.0, 9.0, 52.0, 13.0
24, 216.0, 165.0, 22.0, 6.0, 88.0, 22.0
25, 195.0, 455.0, 24.0, 7.0, 96.0, 24.0
