THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 4 WAREHOUSES, AND 20 CUSTOMERS.
THIS INSTANCE HAS 3 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1125.0
WAREHOUSE VEHICLE CAPACITY: 450.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 27.0, 871.0, 0.0, 3.0, 329.0, 30.0, 3000.0, 658.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 463.0, 621.0, 0.0, 5.0, 144.0
2, 42.0, 656.0, 0.0, 4.0, 144.0
3, 187.0, 49.0, 0.0, 5.0, 144.0
4, 439.0, 260.0, 0.0, 4.0, 144.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
5, 313.0, 358.0, 38.0, 8.0, 76.0, 19.0
6, 278.0, 470.0, 20.0, 10.0, 40.0, 10.0
7, 418.0, 228.0, 20.0, 9.0, 80.0, 20.0
8, 492.0, 433.0, 30.0, 9.0, 60.0, 15.0
9, 324.0, 7.0, 50.0, 9.0, 100.0, 25.0
10, 467.0, 265.0, 44.0, 8.0, 88.0, 22.0
11, 446.0, 60.0, 20.0, 7.0, 40.0, 10.0
12, 342.0, 294.0, 13.0, 9.0, 52.0, 13.0
13, 332.0, 124.0, 20.0, 6.0, 80.0, 20.0
14, 464.0, 320.0, 22.0, 9.0, 88.0, 22.0
15, 451.0, 804.0, 24.0, 9.0, 96.0, 24.0
16, 473.0, 979.0, 12.0, 9.0, 24.0, 6.0
17, 274.0, 614.0, 17.0, 10.0, 68.0, 17.0
18, 362.0, 784.0, 11.0, 6.0, 44.0, 11.0
19, 269.0, 619.0, 8.0, 7.0, 32.0, 8.0
20, 337.0, 805.0, 50.0, 7.0, 100.0, 25.0
21, 137.0, 772.0, 17.0, 9.0, 68.0, 17.0
22, 89.0, 537.0, 13.0, 9.0, 52.0, 13.0
23, 195.0, 54.0, 36.0, 9.0, 72.0, 18.0
24, 29.0, 234.0, 14.0, 8.0, 56.0, 14.0
