THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 2 WAREHOUSES, AND 25 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 842.0
WAREHOUSE VEHICLE CAPACITY: 337.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 84.0, 785.0, 0.0, 3.0, 381.0, 30.0, 3000.0, 762.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 450.0, 697.0, 0.0, 3.0, 288.0
2, 235.0, 31.0, 0.0, 4.0, 343.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
3, 389.0, 298.0, 17.0, 9.0, 51.0, 17.0
4, 436.0, 421.0, 50.0, 9.0, 75.0, 25.0
5, 326.0, 451.0, 34.0, 8.0, 51.0, 17.0
6, 489.0, 469.0, 8.0, 7.0, 24.0, 8.0
7, 442.0, 357.0, 28.0, 10.0, 42.0, 14.0
8, 319.0, 145.0, 21.0, 7.0, 63.0, 21.0
9, 493.0, 52.0, 15.0, 6.0, 45.0, 15.0
10, 493.0, 324.0, 19.0, 9.0, 57.0, 19.0
11, 449.0, 105.0, 13.0, 6.0, 39.0, 13.0
12, 362.0, 261.0, 6.0, 7.0, 18.0, 6.0
13, 480.0, 120.0, 9.0, 6.0, 27.0, 9.0
14, 457.0, 159.0, 11.0, 9.0, 33.0, 11.0
15, 259.0, 630.0, 36.0, 6.0, 54.0, 18.0
16, 357.0, 685.0, 20.0, 10.0, 30.0, 10.0
17, 449.0, 956.0, 21.0, 8.0, 63.0, 21.0
18, 359.0, 717.0, 21.0, 8.0, 63.0, 21.0
19, 437.0, 941.0, 10.0, 7.0, 30.0, 10.0
20, 479.0, 607.0, 18.0, 7.0, 54.0, 18.0
21, 430.0, 573.0, 28.0, 10.0, 42.0, 14.0
22, 127.0, 794.0, 26.0, 6.0, 39.0, 13.0
23, 120.0, 601.0, 40.0, 9.0, 60.0, 20.0
24, 180.0, 531.0, 16.0, 8.0, 48.0, 16.0
25, 159.0, 496.0, 42.0, 7.0, 63.0, 21.0
26, 51.0, 61.0, 7.0, 9.0, 21.0, 7.0
27, 195.0, 454.0, 17.0, 10.0, 51.0, 17.0
