THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 3 WAREHOUSES, AND 10 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 3 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 150.0
WAREHOUSE VEHICLE CAPACITY: 60.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 111.0, 940.0, 0.0, 3.0, 96.0, 30.0, 3000.0, 192.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 401.0, 841.0, 0.0, 5.0, 52.0
2, 46.0, 676.0, 0.0, 6.0, 52.0
3, 218.0, 35.0, 0.0, 5.0, 63.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
4, 428.0, 298.0, 14.0, 7.0, 56.0, 14.0
5, 329.0, 446.0, 18.0, 7.0, 36.0, 9.0
6, 333.0, 461.0, 28.0, 9.0, 56.0, 14.0
7, 378.0, 109.0, 15.0, 8.0, 60.0, 15.0
8, 387.0, 363.0, 9.0, 9.0, 36.0, 9.0
9, 376.0, 596.0, 14.0, 7.0, 28.0, 7.0
10, 286.0, 932.0, 12.0, 9.0, 24.0, 6.0
11, 403.0, 595.0, 9.0, 9.0, 36.0, 9.0
12, 191.0, 512.0, 14.0, 7.0, 28.0, 7.0
13, 177.0, 251.0, 6.0, 7.0, 24.0, 6.0
