THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 2 WAREHOUSES, AND 20 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 3 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 280.0
WAREHOUSE VEHICLE CAPACITY: 112.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 93.0, 847.0, 0.0, 3.0, 291.0, 30.0, 3000.0, 582.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 130.0, 894.0, 0.0, 3.0, 290.0
2, 268.0, 32.0, 0.0, 5.0, 221.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
3, 382.0, 72.0, 28.0, 8.0, 42.0, 14.0
4, 370.0, 447.0, 50.0, 7.0, 75.0, 25.0
5, 470.0, 325.0, 30.0, 7.0, 45.0, 15.0
6, 361.0, 196.0, 14.0, 9.0, 42.0, 14.0
7, 310.0, 40.0, 24.0, 9.0, 36.0, 12.0
8, 284.0, 202.0, 10.0, 10.0, 30.0, 10.0
9, 389.0, 474.0, 22.0, 9.0, 33.0, 11.0
10, 323.0, 198.0, 22.0, 9.0, 66.0, 22.0
11, 320.0, 317.0, 46.0, 8.0, 69.0, 23.0
12, 410.0, 97.0, 10.0, 9.0, 15.0, 5.0
13, 384.0, 676.0, 17.0, 9.0, 51.0, 17.0
14, 452.0, 828.0, 19.0, 9.0, 57.0, 19.0
15, 362.0, 914.0, 7.0, 8.0, 21.0, 7.0
16, 337.0, 528.0, 48.0, 6.0, 72.0, 24.0
17, 428.0, 686.0, 16.0, 8.0, 24.0, 8.0
18, 255.0, 903.0, 12.0, 7.0, 36.0, 12.0
19, 130.0, 898.0, 32.0, 9.0, 48.0, 16.0
20, 125.0, 779.0, 40.0, 9.0, 60.0, 20.0
21, 57.0, 336.0, 9.0, 6.0, 27.0, 9.0
22, 204.0, 348.0, 8.0, 8.0, 24.0, 8.0
