THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 3 WAREHOUSES, AND 30 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 2 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 720.0
WAREHOUSE VEHICLE CAPACITY: 288.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 98.0, 864.0, 0.0, 3.0, 448.0, 30.0, 3000.0, 896.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 329.0, 938.0, 0.0, 3.0, 259.0
2, 90.0, 178.0, 0.0, 5.0, 250.0
3, 278.0, 34.0, 0.0, 6.0, 256.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
4, 256.0, 394.0, 12.0, 7.0, 24.0, 6.0
5, 301.0, 56.0, 10.0, 8.0, 40.0, 10.0
6, 336.0, 54.0, 24.0, 9.0, 48.0, 12.0
7, 410.0, 243.0, 21.0, 10.0, 84.0, 21.0
8, 255.0, 227.0, 12.0, 9.0, 24.0, 6.0
9, 245.0, 311.0, 14.0, 7.0, 56.0, 14.0
10, 391.0, 350.0, 44.0, 6.0, 88.0, 22.0
11, 307.0, 331.0, 19.0, 8.0, 76.0, 19.0
12, 460.0, 61.0, 42.0, 10.0, 84.0, 21.0
13, 332.0, 479.0, 14.0, 8.0, 28.0, 7.0
14, 311.0, 103.0, 23.0, 9.0, 92.0, 23.0
15, 406.0, 203.0, 11.0, 6.0, 44.0, 11.0
16, 363.0, 371.0, 30.0, 10.0, 60.0, 15.0
17, 239.0, 233.0, 18.0, 9.0, 72.0, 18.0
18, 284.0, 271.0, 48.0, 8.0, 96.0, 24.0
19, 460.0, 524.0, 36.0, 10.0, 72.0, 18.0
20, 241.0, 652.0, 13.0, 7.0, 52.0, 13.0
21, 449.0, 636.0, 38.0, 8.0, 76.0, 19.0
22, 390.0, 831.0, 22.0, 8.0, 88.0, 22.0
23, 253.0, 497.0, 12.0, 8.0, 48.0, 12.0
24, 388.0, 743.0, 20.0, 10.0, 40.0, 10.0
25, 242.0, 551.0, 14.0, 6.0, 28.0, 7.0
26, 381.0, 606.0, 11.0, 9.0, 44.0, 11.0
27, 394.0, 956.0, 26.0, 9.0, 52.0, 13.0
28, 114.0, 649.0, 36.0, 7.0, 72.0, 18.0
29, 103.0, 526.0, 24.0, 9.0, 96.0, 24.0
30, 198.0, 788.0, 16.0, 7.0, 32.0, 8.0
31, 115.0, 466.0, 18.0, 9.0, 72.0, 18.0
32, 70.0, 132.0, 20.0, 9.0, 40.0, 10.0
33, 129.0, 470.0, 32.0, 9.0, 64.0, 16.0
