THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 2 WAREHOUSES, AND 25 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1125.0
WAREHOUSE VEHICLE CAPACITY: 450.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 91.0, 839.0, 0.0, 3.0, 430.0, 30.0, 3000.0, 860.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 55.0, 716.0, 0.0, 5.0, 374.0
2, 128.0, 109.0, 0.0, 5.0, 345.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
3, 275.0, 472.0, 26.0, 9.0, 52.0, 13.0
4, 431.0, 475.0, 13.0, 8.0, 52.0, 13.0
5, 411.0, 240.0, 36.0, 9.0, 72.0, 18.0
6, 259.0, 359.0, 12.0, 9.0, 24.0, 6.0
7, 418.0, 270.0, 13.0, 6.0, 52.0, 13.0
8, 253.0, 80.0, 48.0, 9.0, 96.0, 24.0
9, 344.0, 236.0, 25.0, 10.0, 100.0, 25.0
10, 300.0, 400.0, 18.0, 6.0, 36.0, 9.0
11, 381.0, 152.0, 12.0, 10.0, 48.0, 12.0
12, 337.0, 104.0, 22.0, 7.0, 88.0, 22.0
13, 468.0, 390.0, 24.0, 7.0, 48.0, 12.0
14, 432.0, 112.0, 22.0, 7.0, 88.0, 22.0
15, 461.0, 807.0, 16.0, 8.0, 32.0, 8.0
16, 370.0, 690.0, 42.0, 8.0, 84.0, 21.0
17, 376.0, 914.0, 19.0, 9.0, 76.0, 19.0
18, 282.0, 608.0, 23.0, 8.0, 92.0, 23.0
19, 337.0, 540.0, 46.0, 6.0, 92.0, 23.0
20, 399.0, 956.0, 20.0, 8.0, 80.0, 20.0
21, 401.0, 686.0, 24.0, 9.0, 48.0, 12.0
22, 187.0, 885.0, 17.0, 6.0, 68.0, 17.0
23, 193.0, 915.0, 44.0, 9.0, 88.0, 22.0
24, 111.0, 513.0, 9.0, 7.0, 36.0, 9.0
25, 112.0, 398.0, 48.0, 7.0, 96.0, 24.0
26, 61.0, 369.0, 25.0, 8.0, 100.0, 25.0
27, 55.0, 328.0, 36.0, 10.0, 72.0, 18.0
