THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 2 WAREHOUSES, AND 10 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 3 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 420.0
WAREHOUSE VEHICLE CAPACITY: 168.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 30.0, 938.0, 0.0, 3.0, 161.0, 30.0, 3000.0, 322.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 31.0, 547.0, 0.0, 4.0, 122.0
2, 30.0, 474.0, 0.0, 3.0, 157.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
3, 361.0, 181.0, 5.0, 9.0, 35.0, 5.0
4, 251.0, 41.0, 44.0, 8.0, 154.0, 22.0
5, 377.0, 38.0, 24.0, 9.0, 84.0, 12.0
6, 443.0, 156.0, 17.0, 9.0, 119.0, 17.0
7, 368.0, 402.0, 46.0, 10.0, 161.0, 23.0
8, 281.0, 849.0, 22.0, 7.0, 77.0, 11.0
9, 373.0, 624.0, 38.0, 8.0, 133.0, 19.0
10, 322.0, 888.0, 34.0, 6.0, 119.0, 17.0
11, 128.0, 803.0, 24.0, 8.0, 168.0, 24.0
12, 229.0, 158.0, 11.0, 9.0, 77.0, 11.0
