THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 2 WAREHOUSES, AND 20 CUSTOMERS.
THIS INSTANCE HAS 3 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1035.0
WAREHOUSE VEHICLE CAPACITY: 414.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 43.0, 963.0, 0.0, 3.0, 317.0, 30.0, 3000.0, 634.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 351.0, 918.0, 0.0, 4.0, 252.0
2, 469.0, 446.0, 0.0, 3.0, 273.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
3, 248.0, 162.0, 42.0, 8.0, 84.0, 21.0
4, 441.0, 229.0, 22.0, 9.0, 44.0, 11.0
5, 455.0, 93.0, 7.0, 8.0, 28.0, 7.0
6, 385.0, 98.0, 30.0, 7.0, 60.0, 15.0
7, 393.0, 378.0, 22.0, 8.0, 88.0, 22.0
8, 279.0, 175.0, 18.0, 8.0, 72.0, 18.0
9, 236.0, 250.0, 46.0, 6.0, 92.0, 23.0
10, 412.0, 272.0, 10.0, 8.0, 40.0, 10.0
11, 467.0, 337.0, 22.0, 8.0, 88.0, 22.0
12, 387.0, 226.0, 22.0, 10.0, 88.0, 22.0
13, 240.0, 628.0, 42.0, 7.0, 84.0, 21.0
14, 321.0, 574.0, 12.0, 9.0, 48.0, 12.0
15, 318.0, 770.0, 21.0, 9.0, 84.0, 21.0
16, 263.0, 634.0, 22.0, 8.0, 44.0, 11.0
17, 430.0, 520.0, 13.0, 8.0, 52.0, 13.0
18, 370.0, 908.0, 26.0, 7.0, 52.0, 13.0
19, 33.0, 722.0, 5.0, 8.0, 20.0, 5.0
20, 147.0, 677.0, 24.0, 8.0, 48.0, 12.0
21, 55.0, 233.0, 44.0, 7.0, 88.0, 22.0
22, 186.0, 54.0, 16.0, 6.0, 64.0, 16.0
