THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 2 WAREHOUSES, AND 30 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 3 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 480.0
WAREHOUSE VEHICLE CAPACITY: 192.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 36.0, 903.0, 0.0, 3.0, 440.0, 30.0, 3000.0, 880.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 133.0, 897.0, 0.0, 5.0, 340.0
2, 37.0, 379.0, 0.0, 5.0, 347.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
3, 295.0, 321.0, 16.0, 8.0, 32.0, 8.0
4, 375.0, 49.0, 30.0, 7.0, 60.0, 15.0
5, 443.0, 188.0, 24.0, 8.0, 96.0, 24.0
6, 418.0, 121.0, 40.0, 10.0, 80.0, 20.0
7, 299.0, 152.0, 7.0, 8.0, 28.0, 7.0
8, 413.0, 317.0, 32.0, 9.0, 64.0, 16.0
9, 237.0, 64.0, 24.0, 8.0, 48.0, 12.0
10, 433.0, 172.0, 30.0, 8.0, 60.0, 15.0
11, 305.0, 44.0, 5.0, 8.0, 20.0, 5.0
12, 342.0, 34.0, 16.0, 6.0, 32.0, 8.0
13, 237.0, 467.0, 36.0, 9.0, 72.0, 18.0
14, 279.0, 257.0, 42.0, 9.0, 84.0, 21.0
15, 314.0, 282.0, 34.0, 7.0, 68.0, 17.0
16, 342.0, 478.0, 10.0, 7.0, 40.0, 10.0
17, 242.0, 298.0, 12.0, 8.0, 48.0, 12.0
18, 442.0, 718.0, 8.0, 7.0, 32.0, 8.0
19, 329.0, 709.0, 38.0, 6.0, 76.0, 19.0
20, 436.0, 710.0, 38.0, 9.0, 76.0, 19.0
21, 315.0, 524.0, 16.0, 6.0, 64.0, 16.0
22, 286.0, 904.0, 6.0, 7.0, 24.0, 6.0
23, 243.0, 724.0, 34.0, 7.0, 68.0, 17.0
24, 462.0, 912.0, 21.0, 6.0, 84.0, 21.0
25, 447.0, 610.0, 38.0, 7.0, 76.0, 19.0
26, 282.0, 586.0, 12.0, 8.0, 24.0, 6.0
27, 73.0, 965.0, 21.0, 9.0, 84.0, 21.0
28, 76.0, 570.0, 18.0, 8.0, 72.0, 18.0
29, 36.0, 965.0, 48.0, 8.0, 96.0, 24.0
30, 88.0, 363.0, 16.0, 10.0, 64.0, 16.0
31, 226.0, 205.0, 14.0, 9.0, 56.0, 14.0
32, 145.0, 165.0, 8.0, 9.0, 32.0, 8.0
