THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 3 WAREHOUSES, AND 25 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 3 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 630.0
WAREHOUSE VEHICLE CAPACITY: 252.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 58.0, 876.0, 0.0, 3.0, 357.0, 30.0, 3000.0, 714.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 441.0, 733.0, 0.0, 6.0, 223.0
2, 66.0, 243.0, 0.0, 4.0, 234.0
3, 278.0, 34.0, 0.0, 3.0, 192.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
4, 324.0, 436.0, 13.0, 10.0, 91.0, 13.0
5, 360.0, 257.0, 16.0, 9.0, 112.0, 16.0
6, 377.0, 338.0, 44.0, 9.0, 154.0, 22.0
7, 275.0, 369.0, 17.0, 8.0, 119.0, 17.0
8, 324.0, 217.0, 26.0, 9.0, 91.0, 13.0
9, 380.0, 480.0, 12.0, 6.0, 42.0, 6.0
10, 304.0, 268.0, 15.0, 8.0, 105.0, 15.0
11, 305.0, 166.0, 9.0, 7.0, 63.0, 9.0
12, 289.0, 116.0, 14.0, 8.0, 49.0, 7.0
13, 371.0, 310.0, 24.0, 8.0, 168.0, 24.0
14, 272.0, 302.0, 24.0, 8.0, 168.0, 24.0
15, 427.0, 479.0, 16.0, 8.0, 56.0, 8.0
16, 310.0, 752.0, 44.0, 8.0, 154.0, 22.0
17, 383.0, 886.0, 6.0, 9.0, 42.0, 6.0
18, 351.0, 532.0, 12.0, 7.0, 84.0, 12.0
19, 461.0, 612.0, 15.0, 10.0, 105.0, 15.0
20, 411.0, 658.0, 26.0, 6.0, 91.0, 13.0
21, 357.0, 492.0, 18.0, 7.0, 63.0, 9.0
22, 415.0, 767.0, 20.0, 6.0, 70.0, 10.0
23, 74.0, 497.0, 20.0, 7.0, 140.0, 20.0
24, 113.0, 938.0, 14.0, 6.0, 49.0, 7.0
25, 95.0, 592.0, 16.0, 8.0, 112.0, 16.0
26, 185.0, 38.0, 28.0, 8.0, 98.0, 14.0
27, 32.0, 246.0, 16.0, 10.0, 112.0, 16.0
28, 229.0, 69.0, 23.0, 6.0, 161.0, 23.0
