THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 3 WAREHOUSES, AND 25 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 3 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 360.0
WAREHOUSE VEHICLE CAPACITY: 144.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 30.0, 867.0, 0.0, 3.0, 400.0, 30.0, 3000.0, 800.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 459.0, 645.0, 0.0, 4.0, 261.0
2, 75.0, 785.0, 0.0, 3.0, 250.0
3, 164.0, 68.0, 0.0, 5.0, 189.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
4, 279.0, 129.0, 21.0, 6.0, 84.0, 21.0
5, 327.0, 261.0, 42.0, 8.0, 84.0, 21.0
6, 259.0, 480.0, 16.0, 10.0, 64.0, 16.0
7, 422.0, 105.0, 48.0, 8.0, 96.0, 24.0
8, 315.0, 69.0, 20.0, 6.0, 80.0, 20.0
9, 351.0, 64.0, 14.0, 7.0, 28.0, 7.0
10, 334.0, 60.0, 26.0, 8.0, 52.0, 13.0
11, 425.0, 392.0, 24.0, 9.0, 96.0, 24.0
12, 275.0, 429.0, 12.0, 9.0, 24.0, 6.0
13, 428.0, 391.0, 18.0, 8.0, 36.0, 9.0
14, 278.0, 151.0, 40.0, 8.0, 80.0, 20.0
15, 364.0, 405.0, 8.0, 6.0, 32.0, 8.0
16, 450.0, 530.0, 42.0, 8.0, 84.0, 21.0
17, 327.0, 809.0, 15.0, 8.0, 60.0, 15.0
18, 345.0, 885.0, 21.0, 7.0, 84.0, 21.0
19, 425.0, 811.0, 19.0, 8.0, 76.0, 19.0
20, 257.0, 632.0, 28.0, 8.0, 56.0, 14.0
21, 253.0, 861.0, 30.0, 8.0, 60.0, 15.0
22, 432.0, 660.0, 18.0, 7.0, 72.0, 18.0
23, 58.0, 779.0, 18.0, 7.0, 36.0, 9.0
24, 202.0, 721.0, 34.0, 8.0, 68.0, 17.0
25, 56.0, 900.0, 8.0, 7.0, 32.0, 8.0
26, 170.0, 390.0, 17.0, 9.0, 68.0, 17.0
27, 67.0, 156.0, 48.0, 6.0, 96.0, 24.0
28, 79.0, 55.0, 26.0, 9.0, 52.0, 13.0
