THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 2 WAREHOUSES, AND 20 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 3 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 630.0
WAREHOUSE VEHICLE CAPACITY: 252.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 116.0, 891.0, 0.0, 3.0, 302.0, 30.0, 3000.0, 604.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 56.0, 723.0, 0.0, 4.0, 282.0
2, 470.0, 486.0, 0.0, 4.0, 235.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
3, 433.0, 411.0, 7.0, 8.0, 49.0, 7.0
4, 313.0, 322.0, 23.0, 9.0, 161.0, 23.0
5, 323.0, 96.0, 18.0, 10.0, 63.0, 9.0
6, 285.0, 92.0, 18.0, 8.0, 126.0, 18.0
7, 366.0, 387.0, 24.0, 8.0, 168.0, 24.0
8, 290.0, 442.0, 13.0, 10.0, 91.0, 13.0
9, 374.0, 149.0, 28.0, 7.0, 98.0, 14.0
10, 467.0, 382.0, 26.0, 8.0, 91.0, 13.0
11, 235.0, 201.0, 28.0, 7.0, 98.0, 14.0
12, 442.0, 392.0, 30.0, 9.0, 105.0, 15.0
13, 431.0, 852.0, 10.0, 7.0, 70.0, 10.0
14, 248.0, 631.0, 16.0, 9.0, 56.0, 8.0
15, 452.0, 549.0, 20.0, 7.0, 70.0, 10.0
16, 251.0, 545.0, 21.0, 9.0, 147.0, 21.0
17, 344.0, 866.0, 34.0, 6.0, 119.0, 17.0
18, 386.0, 916.0, 20.0, 10.0, 140.0, 20.0
19, 194.0, 889.0, 40.0, 10.0, 140.0, 20.0
20, 57.0, 877.0, 38.0, 9.0, 133.0, 19.0
21, 126.0, 64.0, 30.0, 8.0, 105.0, 15.0
22, 216.0, 186.0, 24.0, 9.0, 84.0, 12.0
