THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 2 WAREHOUSES, AND 10 CUSTOMERS.
THIS INSTANCE HAS 3 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 892.0
WAREHOUSE VEHICLE CAPACITY: 357.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 109.0, 972.0, 0.0, 3.0, 125.0, 30.0, 3000.0, 250.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 70.0, 770.0, 0.0, 4.0, 101.0
2, 324.0, 57.0, 0.0, 5.0, 90.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
3, 294.0, 356.0, 7.0, 8.0, 49.0, 7.0
4, 262.0, 458.0, 10.0, 10.0, 70.0, 10.0
5, 393.0, 237.0, 14.0, 9.0, 98.0, 14.0
6, 463.0, 424.0, 16.0, 7.0, 112.0, 16.0
7, 305.0, 37.0, 14.0, 8.0, 49.0, 7.0
8, 439.0, 742.0, 20.0, 9.0, 70.0, 10.0
9, 420.0, 544.0, 24.0, 9.0, 84.0, 12.0
10, 321.0, 770.0, 17.0, 10.0, 119.0, 17.0
11, 97.0, 605.0, 16.0, 6.0, 112.0, 16.0
12, 205.0, 322.0, 32.0, 8.0, 112.0, 16.0
