THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 3 WAREHOUSES, AND 30 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 2625.0
WAREHOUSE VEHICLE CAPACITY: 1050.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 115.0, 807.0, 0.0, 3.0, 488.0, 30.0, 3000.0, 976.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 322.0, 944.0, 0.0, 4.0, 298.0
2, 55.0, 284.0, 0.0, 3.0, 235.0
3, 180.0, 55.0, 0.0, 3.0, 282.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
4, 339.0, 271.0, 40.0, 6.0, 140.0, 20.0
5, 246.0, 184.0, 36.0, 10.0, 126.0, 18.0
6, 377.0, 268.0, 11.0, 6.0, 77.0, 11.0
7, 270.0, 283.0, 25.0, 7.0, 175.0, 25.0
8, 246.0, 370.0, 8.0, 8.0, 56.0, 8.0
9, 337.0, 135.0, 42.0, 8.0, 147.0, 21.0
10, 332.0, 339.0, 30.0, 6.0, 105.0, 15.0
11, 285.0, 224.0, 8.0, 8.0, 56.0, 8.0
12, 323.0, 391.0, 26.0, 7.0, 91.0, 13.0
13, 381.0, 325.0, 8.0, 8.0, 56.0, 8.0
14, 379.0, 281.0, 15.0, 9.0, 105.0, 15.0
15, 340.0, 251.0, 22.0, 7.0, 154.0, 22.0
16, 239.0, 453.0, 23.0, 6.0, 161.0, 23.0
17, 405.0, 286.0, 22.0, 6.0, 154.0, 22.0
18, 440.0, 448.0, 18.0, 9.0, 63.0, 9.0
19, 312.0, 724.0, 30.0, 10.0, 105.0, 15.0
20, 465.0, 507.0, 21.0, 7.0, 147.0, 21.0
21, 277.0, 880.0, 13.0, 8.0, 91.0, 13.0
22, 324.0, 884.0, 48.0, 9.0, 168.0, 24.0
23, 318.0, 586.0, 14.0, 8.0, 98.0, 14.0
24, 441.0, 899.0, 36.0, 9.0, 126.0, 18.0
25, 370.0, 564.0, 42.0, 8.0, 147.0, 21.0
26, 427.0, 500.0, 19.0, 10.0, 133.0, 19.0
27, 324.0, 536.0, 20.0, 8.0, 70.0, 10.0
28, 226.0, 534.0, 46.0, 8.0, 161.0, 23.0
29, 180.0, 902.0, 30.0, 8.0, 105.0, 15.0
30, 106.0, 728.0, 24.0, 8.0, 168.0, 24.0
31, 119.0, 462.0, 38.0, 8.0, 133.0, 19.0
32, 57.0, 184.0, 14.0, 8.0, 49.0, 7.0
33, 198.0, 347.0, 7.0, 9.0, 49.0, 7.0
