THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 3 WAREHOUSES, AND 15 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 3 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 250.0
WAREHOUSE VEHICLE CAPACITY: 100.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 117.0, 963.0, 0.0, 3.0, 197.0, 30.0, 3000.0, 394.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 376.0, 886.0, 0.0, 5.0, 119.0
2, 30.0, 523.0, 0.0, 5.0, 111.0
3, 468.0, 440.0, 0.0, 4.0, 93.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
4, 241.0, 167.0, 9.0, 6.0, 36.0, 9.0
5, 305.0, 402.0, 7.0, 8.0, 28.0, 7.0
6, 241.0, 89.0, 14.0, 7.0, 56.0, 14.0
7, 431.0, 199.0, 7.0, 9.0, 28.0, 7.0
8, 294.0, 294.0, 21.0, 10.0, 84.0, 21.0
9, 358.0, 345.0, 14.0, 8.0, 56.0, 14.0
10, 293.0, 392.0, 9.0, 9.0, 36.0, 9.0
11, 342.0, 772.0, 16.0, 8.0, 64.0, 16.0
12, 445.0, 677.0, 16.0, 9.0, 64.0, 16.0
13, 433.0, 784.0, 50.0, 8.0, 100.0, 25.0
14, 273.0, 589.0, 26.0, 6.0, 52.0, 13.0
15, 87.0, 699.0, 11.0, 8.0, 44.0, 11.0
16, 67.0, 794.0, 10.0, 9.0, 20.0, 5.0
17, 210.0, 184.0, 48.0, 9.0, 96.0, 24.0
18, 42.0, 426.0, 12.0, 6.0, 24.0, 6.0
