THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 2 WAREHOUSES, AND 30 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 3 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 500.0
WAREHOUSE VEHICLE CAPACITY: 200.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 99.0, 803.0, 0.0, 3.0, 438.0, 30.0, 3000.0, 876.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 458.0, 655.0, 0.0, 4.0, 338.0
2, 424.0, 212.0, 0.0, 4.0, 370.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
3, 427.0, 343.0, 26.0, 9.0, 52.0, 13.0
4, 280.0, 278.0, 12.0, 9.0, 24.0, 6.0
5, 286.0, 475.0, 12.0, 7.0, 24.0, 6.0
6, 459.0, 330.0, 20.0, 7.0, 40.0, 10.0
7, 379.0, 250.0, 46.0, 8.0, 92.0, 23.0
8, 302.0, 85.0, 23.0, 9.0, 92.0, 23.0
9, 388.0, 173.0, 40.0, 7.0, 80.0, 20.0
10, 453.0, 459.0, 13.0, 7.0, 52.0, 13.0
11, 318.0, 330.0, 11.0, 9.0, 44.0, 11.0
12, 251.0, 402.0, 40.0, 10.0, 80.0, 20.0
13, 265.0, 247.0, 44.0, 8.0, 88.0, 22.0
14, 429.0, 259.0, 32.0, 9.0, 64.0, 16.0
15, 244.0, 314.0, 28.0, 9.0, 56.0, 14.0
16, 409.0, 145.0, 26.0, 10.0, 52.0, 13.0
17, 321.0, 311.0, 10.0, 7.0, 40.0, 10.0
18, 458.0, 728.0, 24.0, 9.0, 48.0, 12.0
19, 279.0, 667.0, 44.0, 7.0, 88.0, 22.0
20, 391.0, 625.0, 28.0, 7.0, 56.0, 14.0
21, 415.0, 717.0, 9.0, 7.0, 36.0, 9.0
22, 331.0, 882.0, 25.0, 9.0, 100.0, 25.0
23, 419.0, 829.0, 10.0, 9.0, 20.0, 5.0
24, 251.0, 704.0, 10.0, 6.0, 20.0, 5.0
25, 468.0, 880.0, 36.0, 7.0, 72.0, 18.0
26, 407.0, 620.0, 11.0, 8.0, 44.0, 11.0
27, 161.0, 567.0, 34.0, 9.0, 68.0, 17.0
28, 87.0, 887.0, 44.0, 6.0, 88.0, 22.0
29, 204.0, 856.0, 18.0, 8.0, 72.0, 18.0
30, 235.0, 286.0, 9.0, 7.0, 36.0, 9.0
31, 129.0, 42.0, 38.0, 8.0, 76.0, 19.0
32, 60.0, 268.0, 12.0, 8.0, 48.0, 12.0
