THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 2 WAREHOUSES, AND 10 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1260.0
WAREHOUSE VEHICLE CAPACITY: 504.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 77.0, 872.0, 0.0, 3.0, 147.0, 30.0, 3000.0, 294.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 102.0, 848.0, 0.0, 4.0, 108.0
2, 425.0, 216.0, 0.0, 5.0, 146.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
3, 421.0, 423.0, 7.0, 6.0, 49.0, 7.0
4, 367.0, 471.0, 28.0, 7.0, 98.0, 14.0
5, 269.0, 376.0, 14.0, 9.0, 49.0, 7.0
6, 309.0, 405.0, 9.0, 8.0, 63.0, 9.0
7, 321.0, 122.0, 22.0, 10.0, 154.0, 22.0
8, 363.0, 888.0, 24.0, 8.0, 168.0, 24.0
9, 279.0, 822.0, 20.0, 7.0, 140.0, 20.0
10, 440.0, 742.0, 32.0, 9.0, 112.0, 16.0
11, 121.0, 744.0, 9.0, 10.0, 63.0, 9.0
12, 112.0, 433.0, 19.0, 10.0, 133.0, 19.0
