THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 3 WAREHOUSES, AND 10 CUSTOMERS.
THIS INSTANCE HAS 3 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1260.0
WAREHOUSE VEHICLE CAPACITY: 504.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 80.0, 971.0, 0.0, 3.0, 158.0, 30.0, 3000.0, 316.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 455.0, 669.0, 0.0, 4.0, 83.0
2, 140.0, 907.0, 0.0, 5.0, 78.0
3, 198.0, 43.0, 0.0, 5.0, 93.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
4, 293.0, 141.0, 18.0, 8.0, 126.0, 18.0
5, 325.0, 338.0, 34.0, 8.0, 119.0, 17.0
6, 322.0, 136.0, 20.0, 9.0, 70.0, 10.0
7, 416.0, 342.0, 19.0, 7.0, 133.0, 19.0
8, 456.0, 267.0, 20.0, 10.0, 70.0, 10.0
9, 426.0, 687.0, 42.0, 9.0, 147.0, 21.0
10, 444.0, 890.0, 24.0, 8.0, 168.0, 24.0
11, 441.0, 542.0, 14.0, 9.0, 49.0, 7.0
12, 137.0, 817.0, 13.0, 10.0, 91.0, 13.0
13, 128.0, 308.0, 38.0, 7.0, 133.0, 19.0
