THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 3 WAREHOUSES, AND 15 CUSTOMERS.
THIS INSTANCE HAS 3 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1260.0
WAREHOUSE VEHICLE CAPACITY: 504.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 35.0, 895.0, 0.0, 3.0, 234.0, 30.0, 3000.0, 468.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 390.0, 863.0, 0.0, 5.0, 121.0
2, 107.0, 857.0, 0.0, 5.0, 110.0
3, 292.0, 39.0, 0.0, 4.0, 150.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
4, 399.0, 290.0, 44.0, 8.0, 154.0, 22.0
5, 364.0, 160.0, 36.0, 10.0, 126.0, 18.0
6, 412.0, 218.0, 13.0, 9.0, 91.0, 13.0
7, 367.0, 126.0, 19.0, 9.0, 133.0, 19.0
8, 394.0, 243.0, 14.0, 7.0, 49.0, 7.0
9, 319.0, 380.0, 32.0, 9.0, 112.0, 16.0
10, 344.0, 389.0, 44.0, 7.0, 154.0, 22.0
11, 247.0, 572.0, 12.0, 10.0, 42.0, 6.0
12, 445.0, 571.0, 7.0, 9.0, 49.0, 7.0
13, 458.0, 626.0, 14.0, 8.0, 49.0, 7.0
14, 368.0, 826.0, 24.0, 7.0, 84.0, 12.0
15, 171.0, 516.0, 23.0, 8.0, 161.0, 23.0
16, 144.0, 879.0, 22.0, 10.0, 154.0, 22.0
17, 147.0, 148.0, 48.0, 8.0, 168.0, 24.0
18, 44.0, 136.0, 16.0, 9.0, 112.0, 16.0
