THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 3 WAREHOUSES, AND 20 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1035.0
WAREHOUSE VEHICLE CAPACITY: 414.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 60.0, 930.0, 0.0, 3.0, 288.0, 30.0, 3000.0, 576.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 320.0, 946.0, 0.0, 4.0, 142.0
2, 34.0, 590.0, 0.0, 4.0, 148.0
3, 222.0, 34.0, 0.0, 5.0, 143.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
4, 407.0, 208.0, 9.0, 9.0, 36.0, 9.0
5, 259.0, 205.0, 42.0, 6.0, 84.0, 21.0
6, 264.0, 378.0, 21.0, 6.0, 84.0, 21.0
7, 403.0, 36.0, 7.0, 7.0, 28.0, 7.0
8, 362.0, 162.0, 21.0, 9.0, 84.0, 21.0
9, 386.0, 413.0, 17.0, 6.0, 68.0, 17.0
10, 469.0, 425.0, 23.0, 8.0, 92.0, 23.0
11, 348.0, 76.0, 10.0, 8.0, 20.0, 5.0
12, 310.0, 234.0, 15.0, 7.0, 60.0, 15.0
13, 415.0, 442.0, 5.0, 9.0, 20.0, 5.0
14, 326.0, 786.0, 20.0, 6.0, 40.0, 10.0
15, 278.0, 576.0, 12.0, 10.0, 48.0, 12.0
16, 360.0, 541.0, 8.0, 9.0, 32.0, 8.0
17, 267.0, 665.0, 16.0, 8.0, 64.0, 16.0
18, 446.0, 801.0, 38.0, 10.0, 76.0, 19.0
19, 412.0, 724.0, 38.0, 9.0, 76.0, 19.0
20, 32.0, 957.0, 6.0, 7.0, 24.0, 6.0
21, 128.0, 537.0, 13.0, 6.0, 52.0, 13.0
22, 145.0, 69.0, 19.0, 9.0, 76.0, 19.0
23, 53.0, 383.0, 22.0, 8.0, 88.0, 22.0
