THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 3 WAREHOUSES, AND 10 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 750.0
WAREHOUSE VEHICLE CAPACITY: 300.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 35.0, 905.0, 0.0, 3.0, 147.0, 30.0, 3000.0, 294.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 439.0, 741.0, 0.0, 6.0, 88.0
2, 58.0, 731.0, 0.0, 5.0, 78.0
3, 464.0, 387.0, 0.0, 5.0, 71.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
4, 468.0, 429.0, 18.0, 9.0, 72.0, 18.0
5, 402.0, 181.0, 28.0, 8.0, 56.0, 14.0
6, 311.0, 396.0, 22.0, 9.0, 44.0, 11.0
7, 320.0, 80.0, 18.0, 8.0, 72.0, 18.0
8, 459.0, 31.0, 14.0, 8.0, 28.0, 7.0
9, 375.0, 721.0, 8.0, 9.0, 32.0, 8.0
10, 334.0, 970.0, 9.0, 7.0, 36.0, 9.0
11, 246.0, 505.0, 24.0, 8.0, 96.0, 24.0
12, 79.0, 705.0, 13.0, 8.0, 52.0, 13.0
13, 162.0, 164.0, 25.0, 9.0, 100.0, 25.0
