THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 3 WAREHOUSES, AND 30 CUSTOMERS.
THIS INSTANCE HAS 3 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1125.0
WAREHOUSE VEHICLE CAPACITY: 450.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 22.0, 881.0, 0.0, 3.0, 421.0, 30.0, 3000.0, 842.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 298.0, 959.0, 0.0, 5.0, 239.0
2, 107.0, 857.0, 0.0, 3.0, 246.0
3, 467.0, 420.0, 0.0, 4.0, 245.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
4, 270.0, 235.0, 50.0, 8.0, 75.0, 25.0
5, 372.0, 326.0, 5.0, 7.0, 15.0, 5.0
6, 254.0, 89.0, 36.0, 9.0, 54.0, 18.0
7, 470.0, 250.0, 18.0, 6.0, 27.0, 9.0
8, 306.0, 304.0, 24.0, 8.0, 36.0, 12.0
9, 327.0, 310.0, 8.0, 7.0, 24.0, 8.0
10, 463.0, 161.0, 20.0, 10.0, 60.0, 20.0
11, 403.0, 355.0, 42.0, 7.0, 63.0, 21.0
12, 357.0, 206.0, 20.0, 9.0, 30.0, 10.0
13, 290.0, 40.0, 23.0, 6.0, 69.0, 23.0
14, 296.0, 55.0, 22.0, 8.0, 33.0, 11.0
15, 280.0, 268.0, 7.0, 10.0, 21.0, 7.0
16, 451.0, 456.0, 19.0, 7.0, 57.0, 19.0
17, 237.0, 292.0, 34.0, 7.0, 51.0, 17.0
18, 355.0, 54.0, 15.0, 7.0, 45.0, 15.0
19, 389.0, 805.0, 5.0, 9.0, 15.0, 5.0
20, 242.0, 877.0, 46.0, 7.0, 69.0, 23.0
21, 287.0, 649.0, 8.0, 8.0, 24.0, 8.0
22, 414.0, 640.0, 34.0, 8.0, 51.0, 17.0
23, 425.0, 746.0, 42.0, 8.0, 63.0, 21.0
24, 369.0, 760.0, 14.0, 8.0, 42.0, 14.0
25, 318.0, 831.0, 14.0, 9.0, 42.0, 14.0
26, 402.0, 943.0, 14.0, 10.0, 21.0, 7.0
27, 426.0, 791.0, 11.0, 9.0, 33.0, 11.0
28, 55.0, 695.0, 22.0, 7.0, 33.0, 11.0
29, 190.0, 895.0, 15.0, 10.0, 45.0, 15.0
30, 135.0, 850.0, 20.0, 7.0, 30.0, 10.0
31, 43.0, 231.0, 38.0, 9.0, 57.0, 19.0
32, 128.0, 356.0, 18.0, 10.0, 27.0, 9.0
33, 54.0, 171.0, 17.0, 7.0, 51.0, 17.0
