THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 3 WAREHOUSES, AND 15 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1260.0
WAREHOUSE VEHICLE CAPACITY: 504.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 64.0, 807.0, 0.0, 3.0, 236.0, 30.0, 3000.0, 472.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 321.0, 945.0, 0.0, 3.0, 118.0
2, 33.0, 424.0, 0.0, 5.0, 124.0
3, 374.0, 112.0, 0.0, 6.0, 147.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
4, 407.0, 379.0, 10.0, 8.0, 35.0, 5.0
5, 368.0, 404.0, 22.0, 8.0, 154.0, 22.0
6, 328.0, 201.0, 44.0, 8.0, 154.0, 22.0
7, 461.0, 268.0, 12.0, 7.0, 42.0, 6.0
8, 402.0, 384.0, 13.0, 9.0, 91.0, 13.0
9, 412.0, 251.0, 20.0, 9.0, 140.0, 20.0
10, 456.0, 308.0, 8.0, 10.0, 56.0, 8.0
11, 277.0, 505.0, 21.0, 8.0, 147.0, 21.0
12, 451.0, 621.0, 38.0, 6.0, 133.0, 19.0
13, 316.0, 969.0, 32.0, 9.0, 112.0, 16.0
14, 324.0, 782.0, 18.0, 10.0, 126.0, 18.0
15, 127.0, 786.0, 20.0, 9.0, 70.0, 10.0
16, 189.0, 799.0, 11.0, 7.0, 77.0, 11.0
17, 196.0, 74.0, 24.0, 7.0, 168.0, 24.0
18, 116.0, 235.0, 42.0, 7.0, 147.0, 21.0
