THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 3 WAREHOUSES, AND 25 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 3 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 630.0
WAREHOUSE VEHICLE CAPACITY: 252.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 46.0, 969.0, 0.0, 3.0, 351.0, 30.0, 3000.0, 702.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 195.0, 955.0, 0.0, 4.0, 175.0
2, 90.0, 176.0, 0.0, 4.0, 211.0
3, 239.0, 31.0, 0.0, 5.0, 182.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
4, 459.0, 273.0, 20.0, 8.0, 140.0, 20.0
5, 383.0, 38.0, 26.0, 7.0, 91.0, 13.0
6, 449.0, 260.0, 24.0, 10.0, 168.0, 24.0
7, 290.0, 88.0, 19.0, 7.0, 133.0, 19.0
8, 354.0, 177.0, 8.0, 7.0, 56.0, 8.0
9, 381.0, 68.0, 15.0, 9.0, 105.0, 15.0
10, 401.0, 248.0, 13.0, 9.0, 91.0, 13.0
11, 381.0, 53.0, 11.0, 8.0, 77.0, 11.0
12, 393.0, 106.0, 22.0, 9.0, 77.0, 11.0
13, 292.0, 320.0, 36.0, 6.0, 126.0, 18.0
14, 346.0, 256.0, 23.0, 8.0, 161.0, 23.0
15, 455.0, 349.0, 46.0, 7.0, 161.0, 23.0
16, 288.0, 626.0, 7.0, 6.0, 49.0, 7.0
17, 291.0, 922.0, 30.0, 6.0, 105.0, 15.0
18, 327.0, 534.0, 12.0, 9.0, 42.0, 6.0
19, 322.0, 764.0, 16.0, 9.0, 112.0, 16.0
20, 373.0, 641.0, 48.0, 6.0, 168.0, 24.0
21, 271.0, 807.0, 16.0, 6.0, 56.0, 8.0
22, 274.0, 765.0, 6.0, 8.0, 42.0, 6.0
23, 88.0, 698.0, 24.0, 7.0, 84.0, 12.0
24, 232.0, 953.0, 13.0, 9.0, 91.0, 13.0
25, 143.0, 628.0, 18.0, 10.0, 63.0, 9.0
26, 158.0, 101.0, 21.0, 8.0, 147.0, 21.0
27, 222.0, 233.0, 9.0, 7.0, 63.0, 9.0
28, 45.0, 240.0, 14.0, 6.0, 49.0, 7.0
