THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 3 WAREHOUSES, AND 15 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 2 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 375.0
WAREHOUSE VEHICLE CAPACITY: 150.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 86.0, 936.0, 0.0, 3.0, 267.0, 30.0, 3000.0, 534.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 442.0, 731.0, 0.0, 4.0, 176.0
2, 104.0, 852.0, 0.0, 4.0, 174.0
3, 192.0, 46.0, 0.0, 5.0, 160.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
4, 313.0, 319.0, 24.0, 7.0, 48.0, 12.0
5, 406.0, 422.0, 50.0, 7.0, 100.0, 25.0
6, 297.0, 145.0, 48.0, 7.0, 96.0, 24.0
7, 446.0, 343.0, 44.0, 7.0, 88.0, 22.0
8, 274.0, 484.0, 50.0, 8.0, 100.0, 25.0
9, 297.0, 46.0, 14.0, 8.0, 56.0, 14.0
10, 320.0, 237.0, 36.0, 8.0, 72.0, 18.0
11, 460.0, 571.0, 14.0, 8.0, 28.0, 7.0
12, 409.0, 508.0, 11.0, 8.0, 44.0, 11.0
13, 370.0, 706.0, 44.0, 8.0, 88.0, 22.0
14, 346.0, 642.0, 32.0, 7.0, 64.0, 16.0
15, 103.0, 840.0, 17.0, 8.0, 68.0, 17.0
16, 196.0, 543.0, 23.0, 7.0, 92.0, 23.0
17, 31.0, 185.0, 20.0, 9.0, 40.0, 10.0
18, 104.0, 285.0, 42.0, 6.0, 84.0, 21.0
