THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 3 WAREHOUSES, AND 20 CUSTOMERS.
THIS INSTANCE HAS 3 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1890.0
WAREHOUSE VEHICLE CAPACITY: 756.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 90.0, 782.0, 0.0, 3.0, 297.0, 30.0, 3000.0, 594.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 442.0, 731.0, 0.0, 4.0, 141.0
2, 31.0, 548.0, 0.0, 6.0, 151.0
3, 469.0, 446.0, 0.0, 5.0, 172.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
4, 241.0, 71.0, 22.0, 7.0, 154.0, 22.0
5, 293.0, 100.0, 26.0, 7.0, 91.0, 13.0
6, 319.0, 344.0, 14.0, 6.0, 98.0, 14.0
7, 326.0, 234.0, 5.0, 8.0, 35.0, 5.0
8, 340.0, 465.0, 18.0, 9.0, 126.0, 18.0
9, 465.0, 85.0, 9.0, 9.0, 63.0, 9.0
10, 405.0, 105.0, 44.0, 7.0, 154.0, 22.0
11, 316.0, 225.0, 36.0, 8.0, 126.0, 18.0
12, 331.0, 401.0, 16.0, 7.0, 56.0, 8.0
13, 363.0, 309.0, 17.0, 9.0, 119.0, 17.0
14, 460.0, 572.0, 8.0, 9.0, 56.0, 8.0
15, 300.0, 767.0, 7.0, 6.0, 49.0, 7.0
16, 326.0, 551.0, 32.0, 9.0, 112.0, 16.0
17, 369.0, 513.0, 20.0, 9.0, 70.0, 10.0
18, 448.0, 680.0, 42.0, 7.0, 147.0, 21.0
19, 439.0, 867.0, 24.0, 6.0, 168.0, 24.0
20, 190.0, 487.0, 48.0, 8.0, 168.0, 24.0
21, 192.0, 837.0, 11.0, 10.0, 77.0, 11.0
22, 113.0, 147.0, 10.0, 8.0, 70.0, 10.0
23, 45.0, 72.0, 20.0, 8.0, 140.0, 20.0
