THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 3 WAREHOUSES, AND 25 CUSTOMERS.
THIS INSTANCE HAS 3 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1125.0
WAREHOUSE VEHICLE CAPACITY: 450.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 91.0, 955.0, 0.0, 3.0, 400.0, 30.0, 3000.0, 800.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 337.0, 931.0, 0.0, 5.0, 247.0
2, 84.0, 808.0, 0.0, 5.0, 265.0
3, 448.0, 297.0, 0.0, 5.0, 261.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
4, 414.0, 446.0, 44.0, 6.0, 88.0, 22.0
5, 370.0, 105.0, 15.0, 8.0, 60.0, 15.0
6, 438.0, 169.0, 19.0, 8.0, 76.0, 19.0
7, 351.0, 52.0, 50.0, 7.0, 100.0, 25.0
8, 350.0, 338.0, 26.0, 7.0, 52.0, 13.0
9, 404.0, 240.0, 24.0, 9.0, 96.0, 24.0
10, 300.0, 473.0, 26.0, 7.0, 52.0, 13.0
11, 298.0, 45.0, 16.0, 8.0, 32.0, 8.0
12, 439.0, 47.0, 23.0, 7.0, 92.0, 23.0
13, 295.0, 43.0, 12.0, 7.0, 48.0, 12.0
14, 388.0, 49.0, 32.0, 9.0, 64.0, 16.0
15, 467.0, 249.0, 50.0, 6.0, 100.0, 25.0
16, 371.0, 656.0, 36.0, 7.0, 72.0, 18.0
17, 291.0, 922.0, 12.0, 8.0, 24.0, 6.0
18, 259.0, 832.0, 18.0, 7.0, 72.0, 18.0
19, 339.0, 582.0, 42.0, 8.0, 84.0, 21.0
20, 385.0, 942.0, 10.0, 9.0, 20.0, 5.0
21, 426.0, 578.0, 15.0, 6.0, 60.0, 15.0
22, 380.0, 810.0, 8.0, 8.0, 32.0, 8.0
23, 166.0, 813.0, 32.0, 8.0, 64.0, 16.0
24, 99.0, 701.0, 20.0, 6.0, 40.0, 10.0
25, 76.0, 933.0, 40.0, 9.0, 80.0, 20.0
26, 74.0, 237.0, 13.0, 10.0, 52.0, 13.0
27, 93.0, 214.0, 38.0, 10.0, 76.0, 19.0
28, 164.0, 194.0, 32.0, 8.0, 64.0, 16.0
