THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 2 WAREHOUSES, AND 25 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1125.0
WAREHOUSE VEHICLE CAPACITY: 450.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 86.0, 887.0, 0.0, 3.0, 400.0, 30.0, 3000.0, 800.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 31.0, 551.0, 0.0, 6.0, 351.0
2, 465.0, 396.0, 0.0, 6.0, 338.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
3, 313.0, 319.0, 21.0, 8.0, 84.0, 21.0
4, 406.0, 422.0, 18.0, 9.0, 72.0, 18.0
5, 297.0, 145.0, 17.0, 7.0, 68.0, 17.0
6, 446.0, 343.0, 30.0, 8.0, 60.0, 15.0
7, 274.0, 484.0, 23.0, 7.0, 92.0, 23.0
8, 297.0, 46.0, 10.0, 8.0, 40.0, 10.0
9, 320.0, 237.0, 20.0, 9.0, 80.0, 20.0
10, 460.0, 111.0, 46.0, 6.0, 92.0, 23.0
11, 409.0, 52.0, 26.0, 9.0, 52.0, 13.0
12, 370.0, 237.0, 21.0, 7.0, 84.0, 21.0
13, 346.0, 177.0, 23.0, 7.0, 92.0, 23.0
14, 318.0, 363.0, 24.0, 10.0, 48.0, 12.0
15, 425.0, 543.0, 12.0, 7.0, 24.0, 6.0
16, 236.0, 650.0, 21.0, 8.0, 84.0, 21.0
17, 319.0, 757.0, 50.0, 8.0, 100.0, 25.0
18, 293.0, 531.0, 24.0, 8.0, 48.0, 12.0
19, 264.0, 805.0, 26.0, 10.0, 52.0, 13.0
20, 419.0, 660.0, 19.0, 9.0, 76.0, 19.0
21, 469.0, 940.0, 11.0, 7.0, 44.0, 11.0
22, 201.0, 959.0, 20.0, 8.0, 40.0, 10.0
23, 122.0, 804.0, 16.0, 6.0, 32.0, 8.0
24, 48.0, 635.0, 12.0, 8.0, 48.0, 12.0
25, 208.0, 288.0, 17.0, 7.0, 68.0, 17.0
26, 155.0, 449.0, 32.0, 9.0, 64.0, 16.0
27, 77.0, 400.0, 28.0, 9.0, 56.0, 14.0
