THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 3 WAREHOUSES, AND 20 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 2 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 517.0
WAREHOUSE VEHICLE CAPACITY: 207.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 44.0, 949.0, 0.0, 3.0, 304.0, 30.0, 3000.0, 608.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 208.0, 961.0, 0.0, 3.0, 189.0
2, 59.0, 732.0, 0.0, 6.0, 165.0
3, 468.0, 444.0, 0.0, 3.0, 162.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
4, 279.0, 429.0, 19.0, 8.0, 76.0, 19.0
5, 269.0, 232.0, 34.0, 9.0, 68.0, 17.0
6, 346.0, 54.0, 16.0, 9.0, 32.0, 8.0
7, 445.0, 336.0, 38.0, 9.0, 76.0, 19.0
8, 328.0, 124.0, 23.0, 9.0, 92.0, 23.0
9, 310.0, 213.0, 24.0, 9.0, 48.0, 12.0
10, 283.0, 68.0, 32.0, 8.0, 64.0, 16.0
11, 257.0, 307.0, 34.0, 7.0, 68.0, 17.0
12, 275.0, 293.0, 21.0, 10.0, 84.0, 21.0
13, 449.0, 468.0, 12.0, 7.0, 24.0, 6.0
14, 283.0, 588.0, 12.0, 9.0, 48.0, 12.0
15, 366.0, 520.0, 23.0, 9.0, 92.0, 23.0
16, 335.0, 859.0, 10.0, 6.0, 20.0, 5.0
17, 405.0, 816.0, 30.0, 9.0, 60.0, 15.0
18, 258.0, 579.0, 24.0, 7.0, 48.0, 12.0
19, 328.0, 495.0, 32.0, 7.0, 64.0, 16.0
20, 171.0, 851.0, 14.0, 8.0, 28.0, 7.0
21, 194.0, 742.0, 23.0, 9.0, 92.0, 23.0
22, 30.0, 345.0, 28.0, 8.0, 56.0, 14.0
23, 193.0, 389.0, 19.0, 6.0, 76.0, 19.0
