THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 2 WAREHOUSES, AND 15 CUSTOMERS.
THIS INSTANCE HAS 3 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1260.0
WAREHOUSE VEHICLE CAPACITY: 504.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 57.0, 899.0, 0.0, 3.0, 231.0, 30.0, 3000.0, 462.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 30.0, 527.0, 0.0, 4.0, 164.0
2, 346.0, 77.0, 0.0, 4.0, 194.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
3, 322.0, 304.0, 10.0, 7.0, 70.0, 10.0
4, 251.0, 186.0, 48.0, 6.0, 168.0, 24.0
5, 435.0, 371.0, 9.0, 6.0, 63.0, 9.0
6, 257.0, 453.0, 24.0, 8.0, 168.0, 24.0
7, 424.0, 313.0, 20.0, 8.0, 70.0, 10.0
8, 338.0, 161.0, 48.0, 10.0, 168.0, 24.0
9, 357.0, 241.0, 22.0, 9.0, 154.0, 22.0
10, 461.0, 886.0, 13.0, 9.0, 91.0, 13.0
11, 376.0, 766.0, 36.0, 7.0, 126.0, 18.0
12, 311.0, 555.0, 23.0, 10.0, 161.0, 23.0
13, 352.0, 647.0, 22.0, 9.0, 77.0, 11.0
14, 74.0, 893.0, 32.0, 9.0, 112.0, 16.0
15, 66.0, 950.0, 6.0, 9.0, 42.0, 6.0
16, 52.0, 271.0, 6.0, 8.0, 42.0, 6.0
17, 96.0, 386.0, 30.0, 9.0, 105.0, 15.0
