THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 2 WAREHOUSES, AND 30 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 2625.0
WAREHOUSE VEHICLE CAPACITY: 1050.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 92.0, 912.0, 0.0, 3.0, 480.0, 30.0, 3000.0, 960.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 160.0, 929.0, 0.0, 4.0, 346.0
2, 324.0, 57.0, 0.0, 4.0, 450.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
3, 291.0, 110.0, 22.0, 7.0, 154.0, 22.0
4, 455.0, 57.0, 46.0, 9.0, 161.0, 23.0
5, 343.0, 485.0, 15.0, 8.0, 105.0, 15.0
6, 407.0, 229.0, 5.0, 9.0, 35.0, 5.0
7, 359.0, 299.0, 13.0, 10.0, 91.0, 13.0
8, 393.0, 475.0, 38.0, 9.0, 133.0, 19.0
9, 435.0, 437.0, 48.0, 7.0, 168.0, 24.0
10, 366.0, 350.0, 21.0, 6.0, 147.0, 21.0
11, 414.0, 117.0, 18.0, 10.0, 63.0, 9.0
12, 408.0, 353.0, 14.0, 8.0, 49.0, 7.0
13, 336.0, 74.0, 14.0, 9.0, 49.0, 7.0
14, 415.0, 129.0, 42.0, 6.0, 147.0, 21.0
15, 364.0, 70.0, 13.0, 7.0, 91.0, 13.0
16, 357.0, 133.0, 7.0, 10.0, 49.0, 7.0
17, 300.0, 30.0, 21.0, 9.0, 147.0, 21.0
18, 305.0, 613.0, 8.0, 7.0, 56.0, 8.0
19, 353.0, 673.0, 16.0, 7.0, 56.0, 8.0
20, 247.0, 757.0, 11.0, 8.0, 77.0, 11.0
21, 398.0, 488.0, 46.0, 9.0, 161.0, 23.0
22, 452.0, 555.0, 16.0, 9.0, 112.0, 16.0
23, 435.0, 919.0, 12.0, 8.0, 84.0, 12.0
24, 287.0, 795.0, 25.0, 8.0, 175.0, 25.0
25, 463.0, 931.0, 34.0, 7.0, 119.0, 17.0
26, 413.0, 736.0, 17.0, 9.0, 119.0, 17.0
27, 209.0, 539.0, 42.0, 10.0, 147.0, 21.0
28, 96.0, 851.0, 22.0, 8.0, 77.0, 11.0
29, 165.0, 706.0, 40.0, 8.0, 140.0, 20.0
30, 174.0, 327.0, 21.0, 7.0, 147.0, 21.0
31, 44.0, 65.0, 36.0, 7.0, 126.0, 18.0
32, 162.0, 154.0, 25.0, 7.0, 175.0, 25.0
