THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 4 WAREHOUSES, AND 30 CUSTOMERS.
THIS INSTANCE HAS 3 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 2 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 562.0
WAREHOUSE VEHICLE CAPACITY: 225.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 76.0, 790.0, 0.0, 3.0, 489.0, 30.0, 3000.0, 978.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 318.0, 947.0, 0.0, 4.0, 192.0
2, 91.0, 824.0, 0.0, 4.0, 201.0
3, 105.0, 146.0, 0.0, 5.0, 242.0
4, 457.0, 344.0, 0.0, 5.0, 184.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
5, 442.0, 162.0, 50.0, 9.0, 75.0, 25.0
6, 468.0, 464.0, 6.0, 8.0, 18.0, 6.0
7, 422.0, 155.0, 24.0, 7.0, 72.0, 24.0
8, 319.0, 462.0, 25.0, 7.0, 75.0, 25.0
9, 401.0, 91.0, 24.0, 8.0, 36.0, 12.0
10, 466.0, 362.0, 12.0, 10.0, 18.0, 6.0
11, 379.0, 293.0, 40.0, 7.0, 60.0, 20.0
12, 301.0, 182.0, 40.0, 7.0, 60.0, 20.0
13, 438.0, 219.0, 13.0, 9.0, 39.0, 13.0
14, 263.0, 439.0, 15.0, 10.0, 45.0, 15.0
15, 460.0, 106.0, 28.0, 7.0, 42.0, 14.0
16, 331.0, 286.0, 13.0, 6.0, 39.0, 13.0
17, 360.0, 245.0, 30.0, 9.0, 45.0, 15.0
18, 252.0, 473.0, 6.0, 6.0, 18.0, 6.0
19, 237.0, 59.0, 44.0, 8.0, 66.0, 22.0
20, 301.0, 755.0, 21.0, 9.0, 63.0, 21.0
21, 311.0, 906.0, 40.0, 10.0, 60.0, 20.0
22, 364.0, 872.0, 16.0, 6.0, 24.0, 8.0
23, 283.0, 629.0, 8.0, 6.0, 24.0, 8.0
24, 363.0, 494.0, 20.0, 7.0, 30.0, 10.0
25, 389.0, 854.0, 30.0, 7.0, 45.0, 15.0
26, 265.0, 724.0, 19.0, 9.0, 57.0, 19.0
27, 390.0, 611.0, 40.0, 7.0, 60.0, 20.0
28, 387.0, 499.0, 22.0, 7.0, 66.0, 22.0
29, 43.0, 680.0, 22.0, 7.0, 66.0, 22.0
30, 159.0, 783.0, 24.0, 9.0, 36.0, 12.0
31, 107.0, 801.0, 13.0, 9.0, 39.0, 13.0
32, 116.0, 389.0, 23.0, 8.0, 69.0, 23.0
33, 31.0, 243.0, 25.0, 6.0, 75.0, 25.0
34, 105.0, 425.0, 15.0, 7.0, 45.0, 15.0
