THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 4 WAREHOUSES, AND 20 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1080.0
WAREHOUSE VEHICLE CAPACITY: 432.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 35.0, 844.0, 0.0, 3.0, 278.0, 30.0, 3000.0, 556.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 328.0, 939.0, 0.0, 4.0, 112.0
2, 31.0, 540.0, 0.0, 6.0, 116.0
3, 69.0, 234.0, 0.0, 3.0, 110.0
4, 292.0, 38.0, 0.0, 5.0, 117.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
5, 322.0, 317.0, 18.0, 8.0, 36.0, 9.0
6, 321.0, 179.0, 28.0, 8.0, 56.0, 14.0
7, 300.0, 89.0, 20.0, 9.0, 80.0, 20.0
8, 271.0, 322.0, 40.0, 8.0, 80.0, 20.0
9, 276.0, 253.0, 20.0, 6.0, 80.0, 20.0
10, 443.0, 70.0, 10.0, 8.0, 20.0, 5.0
11, 368.0, 104.0, 13.0, 7.0, 52.0, 13.0
12, 262.0, 419.0, 20.0, 9.0, 40.0, 10.0
13, 388.0, 478.0, 14.0, 8.0, 28.0, 7.0
14, 307.0, 401.0, 22.0, 8.0, 44.0, 11.0
15, 398.0, 872.0, 10.0, 8.0, 20.0, 5.0
16, 311.0, 495.0, 38.0, 6.0, 76.0, 19.0
17, 274.0, 811.0, 24.0, 7.0, 96.0, 24.0
18, 242.0, 620.0, 7.0, 6.0, 28.0, 7.0
19, 403.0, 652.0, 36.0, 9.0, 72.0, 18.0
20, 379.0, 707.0, 10.0, 10.0, 40.0, 10.0
21, 96.0, 864.0, 44.0, 9.0, 88.0, 22.0
22, 100.0, 724.0, 42.0, 8.0, 84.0, 21.0
23, 215.0, 423.0, 16.0, 7.0, 32.0, 8.0
24, 57.0, 315.0, 30.0, 8.0, 60.0, 15.0
