THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 5 WAREHOUSES, AND 20 CUSTOMERS.
THIS INSTANCE HAS 3 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1125.0
WAREHOUSE VEHICLE CAPACITY: 450.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 84.0, 867.0, 0.0, 3.0, 316.0, 30.0, 3000.0, 632.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 469.0, 543.0, 0.0, 5.0, 121.0
2, 191.0, 953.0, 0.0, 5.0, 114.0
3, 32.0, 569.0, 0.0, 4.0, 93.0
4, 88.0, 182.0, 0.0, 3.0, 98.0
5, 326.0, 59.0, 0.0, 5.0, 103.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
6, 396.0, 155.0, 7.0, 8.0, 28.0, 7.0
7, 317.0, 273.0, 26.0, 8.0, 52.0, 13.0
8, 384.0, 195.0, 44.0, 8.0, 88.0, 22.0
9, 457.0, 50.0, 11.0, 10.0, 44.0, 11.0
10, 295.0, 201.0, 30.0, 8.0, 60.0, 15.0
11, 369.0, 428.0, 19.0, 7.0, 76.0, 19.0
12, 393.0, 389.0, 25.0, 9.0, 100.0, 25.0
13, 360.0, 256.0, 18.0, 8.0, 36.0, 9.0
14, 297.0, 75.0, 16.0, 6.0, 64.0, 16.0
15, 316.0, 470.0, 34.0, 10.0, 68.0, 17.0
16, 454.0, 636.0, 32.0, 7.0, 64.0, 16.0
17, 414.0, 796.0, 32.0, 8.0, 64.0, 16.0
18, 238.0, 677.0, 16.0, 6.0, 32.0, 8.0
19, 287.0, 593.0, 16.0, 7.0, 32.0, 8.0
20, 458.0, 698.0, 15.0, 9.0, 60.0, 15.0
21, 255.0, 728.0, 23.0, 6.0, 92.0, 23.0
22, 123.0, 961.0, 17.0, 7.0, 68.0, 17.0
23, 141.0, 869.0, 36.0, 8.0, 72.0, 18.0
24, 175.0, 406.0, 23.0, 7.0, 92.0, 23.0
25, 159.0, 312.0, 18.0, 10.0, 72.0, 18.0
