THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 5 WAREHOUSES, AND 25 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 2 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 540.0
WAREHOUSE VEHICLE CAPACITY: 216.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 54.0, 950.0, 0.0, 3.0, 383.0, 30.0, 3000.0, 766.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 466.0, 592.0, 0.0, 3.0, 151.0
2, 235.0, 969.0, 0.0, 4.0, 147.0
3, 44.0, 335.0, 0.0, 4.0, 115.0
4, 302.0, 43.0, 0.0, 4.0, 120.0
5, 469.0, 450.0, 0.0, 4.0, 114.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
6, 407.0, 379.0, 17.0, 7.0, 68.0, 17.0
7, 368.0, 404.0, 28.0, 9.0, 56.0, 14.0
8, 328.0, 201.0, 7.0, 6.0, 28.0, 7.0
9, 461.0, 268.0, 9.0, 6.0, 36.0, 9.0
10, 402.0, 384.0, 20.0, 10.0, 40.0, 10.0
11, 412.0, 251.0, 21.0, 9.0, 84.0, 21.0
12, 456.0, 308.0, 48.0, 8.0, 96.0, 24.0
13, 277.0, 49.0, 12.0, 7.0, 48.0, 12.0
14, 451.0, 157.0, 34.0, 9.0, 68.0, 17.0
15, 316.0, 484.0, 14.0, 7.0, 56.0, 14.0
16, 324.0, 309.0, 24.0, 8.0, 48.0, 12.0
17, 346.0, 312.0, 20.0, 7.0, 80.0, 20.0
18, 418.0, 799.0, 6.0, 9.0, 24.0, 6.0
19, 426.0, 532.0, 15.0, 9.0, 60.0, 15.0
20, 333.0, 703.0, 46.0, 9.0, 92.0, 23.0
21, 375.0, 765.0, 15.0, 7.0, 60.0, 15.0
22, 361.0, 698.0, 14.0, 9.0, 56.0, 14.0
23, 266.0, 491.0, 15.0, 8.0, 60.0, 15.0
24, 439.0, 901.0, 20.0, 9.0, 40.0, 10.0
25, 43.0, 670.0, 18.0, 6.0, 72.0, 18.0
26, 183.0, 559.0, 44.0, 10.0, 88.0, 22.0
27, 196.0, 820.0, 48.0, 9.0, 96.0, 24.0
28, 141.0, 317.0, 17.0, 10.0, 68.0, 17.0
29, 86.0, 165.0, 6.0, 10.0, 24.0, 6.0
30, 230.0, 401.0, 42.0, 7.0, 84.0, 21.0
