THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 4 WAREHOUSES, AND 50 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 3937.0
WAREHOUSE VEHICLE CAPACITY: 1575.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 108.0, 854.0, 0.0, 3.0, 743.0, 30.0, 3000.0, 1486.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 374.0, 888.0, 0.0, 6.0, 286.0
2, 144.0, 912.0, 0.0, 5.0, 364.0
3, 127.0, 110.0, 0.0, 4.0, 267.0
4, 317.0, 53.0, 0.0, 6.0, 284.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
5, 275.0, 472.0, 44.0, 9.0, 154.0, 22.0
6, 431.0, 475.0, 32.0, 6.0, 112.0, 16.0
7, 411.0, 240.0, 17.0, 8.0, 119.0, 17.0
8, 259.0, 359.0, 44.0, 10.0, 154.0, 22.0
9, 418.0, 270.0, 16.0, 9.0, 112.0, 16.0
10, 253.0, 80.0, 22.0, 9.0, 154.0, 22.0
11, 344.0, 236.0, 20.0, 9.0, 140.0, 20.0
12, 300.0, 400.0, 5.0, 6.0, 35.0, 5.0
13, 381.0, 152.0, 40.0, 7.0, 140.0, 20.0
14, 337.0, 104.0, 24.0, 10.0, 168.0, 24.0
15, 468.0, 390.0, 12.0, 7.0, 42.0, 6.0
16, 432.0, 112.0, 24.0, 6.0, 168.0, 24.0
17, 461.0, 332.0, 20.0, 6.0, 70.0, 10.0
18, 370.0, 223.0, 18.0, 8.0, 63.0, 9.0
19, 376.0, 432.0, 22.0, 9.0, 77.0, 11.0
20, 282.0, 146.0, 16.0, 9.0, 112.0, 16.0
21, 337.0, 82.0, 30.0, 10.0, 105.0, 15.0
22, 399.0, 472.0, 44.0, 9.0, 154.0, 22.0
23, 401.0, 219.0, 28.0, 9.0, 98.0, 14.0
24, 415.0, 406.0, 6.0, 7.0, 42.0, 6.0
25, 421.0, 433.0, 13.0, 9.0, 91.0, 13.0
26, 327.0, 56.0, 22.0, 8.0, 154.0, 22.0
27, 329.0, 398.0, 14.0, 6.0, 49.0, 7.0
28, 270.0, 369.0, 22.0, 10.0, 154.0, 22.0
29, 264.0, 328.0, 9.0, 7.0, 63.0, 9.0
30, 434.0, 637.0, 18.0, 9.0, 63.0, 9.0
31, 401.0, 629.0, 34.0, 10.0, 119.0, 17.0
32, 329.0, 672.0, 46.0, 10.0, 161.0, 23.0
33, 387.0, 507.0, 7.0, 8.0, 49.0, 7.0
34, 332.0, 956.0, 10.0, 6.0, 70.0, 10.0
35, 468.0, 591.0, 18.0, 10.0, 63.0, 9.0
36, 313.0, 895.0, 26.0, 7.0, 91.0, 13.0
37, 315.0, 901.0, 14.0, 9.0, 49.0, 7.0
38, 274.0, 866.0, 10.0, 10.0, 70.0, 10.0
39, 400.0, 914.0, 11.0, 8.0, 77.0, 11.0
40, 441.0, 849.0, 42.0, 8.0, 147.0, 21.0
41, 321.0, 776.0, 14.0, 8.0, 98.0, 14.0
42, 437.0, 586.0, 20.0, 8.0, 70.0, 10.0
43, 454.0, 964.0, 36.0, 8.0, 126.0, 18.0
44, 384.0, 758.0, 50.0, 7.0, 175.0, 25.0
45, 100.0, 752.0, 44.0, 7.0, 154.0, 22.0
46, 202.0, 621.0, 6.0, 7.0, 42.0, 6.0
47, 137.0, 921.0, 22.0, 9.0, 77.0, 11.0
48, 105.0, 825.0, 7.0, 8.0, 49.0, 7.0
49, 44.0, 756.0, 16.0, 9.0, 112.0, 16.0
50, 68.0, 243.0, 16.0, 9.0, 112.0, 16.0
51, 143.0, 122.0, 16.0, 9.0, 112.0, 16.0
52, 193.0, 410.0, 38.0, 8.0, 133.0, 19.0
53, 49.0, 32.0, 34.0, 7.0, 119.0, 17.0
54, 207.0, 222.0, 19.0, 9.0, 133.0, 19.0
