THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 4 WAREHOUSES, AND 25 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 2 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 562.0
WAREHOUSE VEHICLE CAPACITY: 225.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 20.0, 857.0, 0.0, 3.0, 364.0, 30.0, 3000.0, 728.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 461.0, 636.0, 0.0, 4.0, 139.0
2, 216.0, 964.0, 0.0, 3.0, 130.0
3, 112.0, 134.0, 0.0, 5.0, 148.0
4, 375.0, 114.0, 0.0, 4.0, 151.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
5, 397.0, 414.0, 50.0, 7.0, 100.0, 25.0
6, 353.0, 351.0, 8.0, 10.0, 32.0, 8.0
7, 431.0, 223.0, 25.0, 8.0, 100.0, 25.0
8, 443.0, 93.0, 10.0, 8.0, 40.0, 10.0
9, 245.0, 476.0, 14.0, 7.0, 56.0, 14.0
10, 288.0, 378.0, 30.0, 10.0, 60.0, 15.0
11, 448.0, 485.0, 20.0, 8.0, 80.0, 20.0
12, 413.0, 89.0, 7.0, 9.0, 28.0, 7.0
13, 349.0, 37.0, 40.0, 7.0, 80.0, 20.0
14, 239.0, 421.0, 5.0, 9.0, 20.0, 5.0
15, 336.0, 473.0, 16.0, 7.0, 64.0, 16.0
16, 279.0, 49.0, 24.0, 9.0, 48.0, 12.0
17, 424.0, 762.0, 30.0, 7.0, 60.0, 15.0
18, 439.0, 900.0, 20.0, 9.0, 40.0, 10.0
19, 340.0, 730.0, 36.0, 7.0, 72.0, 18.0
20, 408.0, 564.0, 20.0, 8.0, 40.0, 10.0
21, 342.0, 598.0, 20.0, 9.0, 80.0, 20.0
22, 302.0, 604.0, 20.0, 7.0, 80.0, 20.0
23, 326.0, 804.0, 32.0, 9.0, 64.0, 16.0
24, 208.0, 924.0, 12.0, 9.0, 48.0, 12.0
25, 47.0, 722.0, 8.0, 10.0, 32.0, 8.0
26, 120.0, 736.0, 40.0, 10.0, 80.0, 20.0
27, 213.0, 294.0, 30.0, 7.0, 60.0, 15.0
28, 164.0, 354.0, 32.0, 7.0, 64.0, 16.0
29, 211.0, 166.0, 14.0, 6.0, 28.0, 7.0
