THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 4 WAREHOUSES, AND 25 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 2 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 540.0
WAREHOUSE VEHICLE CAPACITY: 216.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 52.0, 807.0, 0.0, 3.0, 390.0, 30.0, 3000.0, 780.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 447.0, 711.0, 0.0, 3.0, 143.0
2, 218.0, 965.0, 0.0, 4.0, 138.0
3, 222.0, 34.0, 0.0, 6.0, 152.0
4, 402.0, 161.0, 0.0, 5.0, 150.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
5, 318.0, 295.0, 9.0, 10.0, 36.0, 9.0
6, 465.0, 229.0, 14.0, 7.0, 56.0, 14.0
7, 279.0, 469.0, 30.0, 8.0, 60.0, 15.0
8, 257.0, 127.0, 8.0, 7.0, 32.0, 8.0
9, 353.0, 89.0, 36.0, 9.0, 72.0, 18.0
10, 320.0, 100.0, 6.0, 9.0, 24.0, 6.0
11, 345.0, 287.0, 12.0, 9.0, 48.0, 12.0
12, 440.0, 383.0, 40.0, 9.0, 80.0, 20.0
13, 300.0, 42.0, 24.0, 10.0, 96.0, 24.0
14, 296.0, 317.0, 46.0, 7.0, 92.0, 23.0
15, 412.0, 410.0, 36.0, 8.0, 72.0, 18.0
16, 389.0, 341.0, 42.0, 9.0, 84.0, 21.0
17, 254.0, 576.0, 14.0, 8.0, 28.0, 7.0
18, 310.0, 518.0, 13.0, 6.0, 52.0, 13.0
19, 328.0, 601.0, 40.0, 9.0, 80.0, 20.0
20, 338.0, 727.0, 24.0, 9.0, 48.0, 12.0
21, 265.0, 646.0, 14.0, 6.0, 28.0, 7.0
22, 321.0, 818.0, 8.0, 10.0, 32.0, 8.0
23, 364.0, 843.0, 46.0, 10.0, 92.0, 23.0
24, 205.0, 560.0, 24.0, 8.0, 48.0, 12.0
25, 216.0, 613.0, 36.0, 9.0, 72.0, 18.0
26, 217.0, 891.0, 20.0, 6.0, 80.0, 20.0
27, 177.0, 74.0, 22.0, 8.0, 88.0, 22.0
28, 158.0, 444.0, 23.0, 9.0, 92.0, 23.0
29, 151.0, 199.0, 34.0, 8.0, 68.0, 17.0
