THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 4 WAREHOUSES, AND 50 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 2 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1125.0
WAREHOUSE VEHICLE CAPACITY: 450.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 67.0, 974.0, 0.0, 3.0, 784.0, 30.0, 3000.0, 1568.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 337.0, 931.0, 0.0, 4.0, 387.0
2, 184.0, 948.0, 0.0, 3.0, 386.0
3, 195.0, 45.0, 0.0, 4.0, 334.0
4, 459.0, 352.0, 0.0, 5.0, 291.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
5, 439.0, 422.0, 15.0, 8.0, 60.0, 15.0
6, 334.0, 244.0, 10.0, 10.0, 40.0, 10.0
7, 377.0, 305.0, 15.0, 9.0, 60.0, 15.0
8, 263.0, 131.0, 15.0, 8.0, 60.0, 15.0
9, 345.0, 380.0, 9.0, 9.0, 36.0, 9.0
10, 288.0, 464.0, 44.0, 10.0, 88.0, 22.0
11, 467.0, 341.0, 16.0, 7.0, 64.0, 16.0
12, 364.0, 135.0, 24.0, 10.0, 96.0, 24.0
13, 261.0, 161.0, 36.0, 10.0, 72.0, 18.0
14, 334.0, 420.0, 17.0, 7.0, 68.0, 17.0
15, 331.0, 33.0, 19.0, 10.0, 76.0, 19.0
16, 316.0, 89.0, 22.0, 8.0, 44.0, 11.0
17, 265.0, 47.0, 46.0, 9.0, 92.0, 23.0
18, 462.0, 340.0, 5.0, 7.0, 20.0, 5.0
19, 413.0, 344.0, 13.0, 6.0, 52.0, 13.0
20, 438.0, 81.0, 42.0, 7.0, 84.0, 21.0
21, 411.0, 282.0, 44.0, 8.0, 88.0, 22.0
22, 455.0, 192.0, 19.0, 9.0, 76.0, 19.0
23, 455.0, 418.0, 22.0, 10.0, 88.0, 22.0
24, 384.0, 224.0, 18.0, 6.0, 36.0, 9.0
25, 238.0, 56.0, 32.0, 9.0, 64.0, 16.0
26, 442.0, 184.0, 16.0, 7.0, 64.0, 16.0
27, 420.0, 165.0, 15.0, 8.0, 60.0, 15.0
28, 249.0, 356.0, 12.0, 10.0, 48.0, 12.0
29, 321.0, 33.0, 9.0, 7.0, 36.0, 9.0
30, 301.0, 952.0, 24.0, 8.0, 96.0, 24.0
31, 393.0, 549.0, 7.0, 7.0, 28.0, 7.0
32, 268.0, 538.0, 28.0, 6.0, 56.0, 14.0
33, 332.0, 749.0, 14.0, 8.0, 56.0, 14.0
34, 319.0, 499.0, 19.0, 9.0, 76.0, 19.0
35, 302.0, 960.0, 24.0, 7.0, 48.0, 12.0
36, 423.0, 795.0, 50.0, 9.0, 100.0, 25.0
37, 349.0, 933.0, 19.0, 9.0, 76.0, 19.0
38, 455.0, 935.0, 19.0, 8.0, 76.0, 19.0
39, 312.0, 886.0, 15.0, 8.0, 60.0, 15.0
40, 416.0, 838.0, 32.0, 9.0, 64.0, 16.0
41, 319.0, 912.0, 22.0, 9.0, 44.0, 11.0
42, 254.0, 624.0, 12.0, 7.0, 48.0, 12.0
43, 304.0, 539.0, 7.0, 8.0, 28.0, 7.0
44, 377.0, 520.0, 23.0, 9.0, 92.0, 23.0
45, 65.0, 913.0, 11.0, 6.0, 44.0, 11.0
46, 146.0, 777.0, 16.0, 9.0, 64.0, 16.0
47, 43.0, 689.0, 9.0, 6.0, 36.0, 9.0
48, 202.0, 916.0, 16.0, 7.0, 64.0, 16.0
49, 231.0, 605.0, 16.0, 9.0, 64.0, 16.0
50, 149.0, 473.0, 18.0, 10.0, 36.0, 9.0
51, 204.0, 222.0, 28.0, 9.0, 56.0, 14.0
52, 162.0, 330.0, 40.0, 9.0, 80.0, 20.0
53, 157.0, 212.0, 38.0, 10.0, 76.0, 19.0
54, 107.0, 429.0, 48.0, 10.0, 96.0, 24.0
