THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 5 WAREHOUSES, AND 50 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 2 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 842.0
WAREHOUSE VEHICLE CAPACITY: 337.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 116.0, 785.0, 0.0, 3.0, 790.0, 30.0, 3000.0, 1580.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 459.0, 646.0, 0.0, 6.0, 285.0
2, 160.0, 929.0, 0.0, 5.0, 234.0
3, 55.0, 719.0, 0.0, 4.0, 293.0
4, 313.0, 50.0, 0.0, 4.0, 289.0
5, 411.0, 181.0, 0.0, 3.0, 282.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
6, 256.0, 394.0, 18.0, 8.0, 54.0, 18.0
7, 301.0, 56.0, 21.0, 6.0, 63.0, 21.0
8, 336.0, 54.0, 9.0, 8.0, 27.0, 9.0
9, 410.0, 243.0, 10.0, 8.0, 15.0, 5.0
10, 255.0, 227.0, 19.0, 7.0, 57.0, 19.0
11, 245.0, 311.0, 14.0, 7.0, 21.0, 7.0
12, 391.0, 350.0, 23.0, 7.0, 69.0, 23.0
13, 307.0, 331.0, 36.0, 8.0, 54.0, 18.0
14, 460.0, 61.0, 20.0, 7.0, 30.0, 10.0
15, 332.0, 479.0, 17.0, 9.0, 51.0, 17.0
16, 311.0, 103.0, 13.0, 9.0, 39.0, 13.0
17, 406.0, 203.0, 13.0, 7.0, 39.0, 13.0
18, 363.0, 371.0, 24.0, 8.0, 72.0, 24.0
19, 239.0, 233.0, 17.0, 10.0, 51.0, 17.0
20, 284.0, 271.0, 26.0, 8.0, 39.0, 13.0
21, 460.0, 67.0, 21.0, 9.0, 63.0, 21.0
22, 241.0, 187.0, 34.0, 7.0, 51.0, 17.0
23, 449.0, 171.0, 24.0, 9.0, 36.0, 12.0
24, 390.0, 355.0, 22.0, 8.0, 66.0, 22.0
25, 253.0, 42.0, 8.0, 7.0, 24.0, 8.0
26, 388.0, 272.0, 38.0, 6.0, 57.0, 19.0
27, 242.0, 91.0, 18.0, 10.0, 54.0, 18.0
28, 381.0, 143.0, 8.0, 6.0, 24.0, 8.0
29, 394.0, 472.0, 36.0, 6.0, 54.0, 18.0
30, 331.0, 183.0, 22.0, 6.0, 66.0, 22.0
31, 318.0, 526.0, 8.0, 8.0, 24.0, 8.0
32, 427.0, 788.0, 26.0, 8.0, 39.0, 13.0
33, 332.0, 950.0, 42.0, 7.0, 63.0, 21.0
34, 280.0, 594.0, 23.0, 6.0, 69.0, 23.0
35, 348.0, 954.0, 22.0, 7.0, 66.0, 22.0
36, 370.0, 902.0, 10.0, 7.0, 30.0, 10.0
37, 308.0, 865.0, 14.0, 9.0, 21.0, 7.0
38, 334.0, 498.0, 32.0, 9.0, 48.0, 16.0
39, 299.0, 666.0, 50.0, 7.0, 75.0, 25.0
40, 424.0, 518.0, 26.0, 8.0, 39.0, 13.0
41, 341.0, 905.0, 36.0, 8.0, 54.0, 18.0
42, 402.0, 875.0, 14.0, 8.0, 21.0, 7.0
43, 264.0, 924.0, 24.0, 9.0, 72.0, 24.0
44, 300.0, 725.0, 36.0, 9.0, 54.0, 18.0
45, 385.0, 956.0, 16.0, 9.0, 48.0, 16.0
46, 168.0, 690.0, 46.0, 6.0, 69.0, 23.0
47, 170.0, 907.0, 11.0, 10.0, 33.0, 11.0
48, 100.0, 609.0, 30.0, 9.0, 45.0, 15.0
49, 47.0, 631.0, 16.0, 8.0, 48.0, 16.0
50, 110.0, 798.0, 28.0, 6.0, 42.0, 14.0
51, 222.0, 100.0, 48.0, 6.0, 72.0, 24.0
52, 164.0, 150.0, 6.0, 8.0, 18.0, 6.0
53, 147.0, 285.0, 36.0, 8.0, 54.0, 18.0
54, 125.0, 267.0, 22.0, 10.0, 66.0, 22.0
55, 131.0, 395.0, 16.0, 8.0, 24.0, 8.0
