THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 5 WAREHOUSES, AND 20 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1125.0
WAREHOUSE VEHICLE CAPACITY: 450.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 107.0, 824.0, 0.0, 3.0, 324.0, 30.0, 3000.0, 648.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 376.0, 886.0, 0.0, 4.0, 92.0
2, 267.0, 969.0, 0.0, 6.0, 122.0
3, 30.0, 504.0, 0.0, 3.0, 114.0
4, 258.0, 30.0, 0.0, 4.0, 127.0
5, 409.0, 174.0, 0.0, 3.0, 100.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
6, 286.0, 284.0, 34.0, 7.0, 68.0, 17.0
7, 261.0, 355.0, 15.0, 10.0, 60.0, 15.0
8, 291.0, 313.0, 46.0, 8.0, 92.0, 23.0
9, 357.0, 265.0, 20.0, 6.0, 80.0, 20.0
10, 335.0, 181.0, 28.0, 9.0, 56.0, 14.0
11, 352.0, 430.0, 13.0, 7.0, 52.0, 13.0
12, 319.0, 233.0, 14.0, 9.0, 56.0, 14.0
13, 339.0, 172.0, 9.0, 10.0, 36.0, 9.0
14, 450.0, 141.0, 25.0, 7.0, 100.0, 25.0
15, 443.0, 456.0, 13.0, 9.0, 52.0, 13.0
16, 289.0, 719.0, 18.0, 8.0, 72.0, 18.0
17, 405.0, 928.0, 48.0, 9.0, 96.0, 24.0
18, 339.0, 665.0, 24.0, 9.0, 48.0, 12.0
19, 440.0, 900.0, 22.0, 6.0, 88.0, 22.0
20, 254.0, 700.0, 22.0, 7.0, 88.0, 22.0
21, 389.0, 550.0, 6.0, 9.0, 24.0, 6.0
22, 41.0, 588.0, 20.0, 7.0, 40.0, 10.0
23, 176.0, 486.0, 10.0, 10.0, 20.0, 5.0
24, 52.0, 122.0, 36.0, 7.0, 72.0, 18.0
25, 121.0, 55.0, 48.0, 9.0, 96.0, 24.0
