THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 4 WAREHOUSES, AND 25 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 775.0
WAREHOUSE VEHICLE CAPACITY: 310.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 40.0, 874.0, 0.0, 3.0, 319.0, 30.0, 3000.0, 638.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 437.0, 747.0, 0.0, 4.0, 149.0
2, 50.0, 695.0, 0.0, 5.0, 148.0
3, 179.0, 55.0, 0.0, 4.0, 140.0
4, 366.0, 101.0, 0.0, 5.0, 156.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
5, 326.0, 260.0, 40.0, 10.0, 60.0, 20.0
6, 397.0, 122.0, 8.0, 10.0, 24.0, 8.0
7, 310.0, 272.0, 21.0, 6.0, 63.0, 21.0
8, 345.0, 93.0, 12.0, 6.0, 36.0, 12.0
9, 404.0, 202.0, 11.0, 6.0, 33.0, 11.0
10, 464.0, 300.0, 32.0, 8.0, 48.0, 16.0
11, 305.0, 64.0, 32.0, 9.0, 48.0, 16.0
12, 245.0, 233.0, 24.0, 9.0, 36.0, 12.0
13, 320.0, 31.0, 6.0, 9.0, 18.0, 6.0
14, 441.0, 98.0, 26.0, 9.0, 39.0, 13.0
15, 295.0, 89.0, 38.0, 10.0, 57.0, 19.0
16, 359.0, 472.0, 16.0, 7.0, 48.0, 16.0
17, 416.0, 885.0, 7.0, 10.0, 21.0, 7.0
18, 432.0, 803.0, 12.0, 9.0, 18.0, 6.0
19, 307.0, 853.0, 11.0, 7.0, 33.0, 11.0
20, 304.0, 656.0, 46.0, 8.0, 69.0, 23.0
21, 336.0, 492.0, 14.0, 8.0, 42.0, 14.0
22, 289.0, 884.0, 16.0, 10.0, 24.0, 8.0
23, 320.0, 528.0, 11.0, 7.0, 33.0, 11.0
24, 34.0, 625.0, 16.0, 10.0, 48.0, 16.0
25, 81.0, 916.0, 24.0, 10.0, 36.0, 12.0
26, 105.0, 509.0, 20.0, 8.0, 30.0, 10.0
27, 70.0, 293.0, 18.0, 9.0, 27.0, 9.0
28, 91.0, 237.0, 30.0, 10.0, 45.0, 15.0
29, 85.0, 416.0, 7.0, 9.0, 21.0, 7.0
