THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 5 WAREHOUSES, AND 30 CUSTOMERS.
THIS INSTANCE HAS 3 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 2 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1312.0
WAREHOUSE VEHICLE CAPACITY: 525.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 104.0, 918.0, 0.0, 3.0, 451.0, 30.0, 3000.0, 902.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 444.0, 722.0, 0.0, 3.0, 142.0
2, 117.0, 874.0, 0.0, 3.0, 173.0
3, 58.0, 271.0, 0.0, 6.0, 135.0
4, 295.0, 40.0, 0.0, 4.0, 171.0
5, 341.0, 72.0, 0.0, 5.0, 139.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
6, 305.0, 165.0, 10.0, 9.0, 70.0, 10.0
7, 247.0, 407.0, 12.0, 9.0, 84.0, 12.0
8, 288.0, 304.0, 12.0, 6.0, 42.0, 6.0
9, 236.0, 421.0, 12.0, 9.0, 84.0, 12.0
10, 237.0, 397.0, 28.0, 9.0, 98.0, 14.0
11, 434.0, 332.0, 21.0, 9.0, 147.0, 21.0
12, 318.0, 421.0, 18.0, 9.0, 63.0, 9.0
13, 290.0, 303.0, 14.0, 6.0, 49.0, 7.0
14, 253.0, 122.0, 10.0, 10.0, 35.0, 5.0
15, 301.0, 289.0, 28.0, 7.0, 98.0, 14.0
16, 448.0, 339.0, 22.0, 10.0, 154.0, 22.0
17, 293.0, 390.0, 14.0, 7.0, 98.0, 14.0
18, 249.0, 368.0, 23.0, 9.0, 161.0, 23.0
19, 424.0, 421.0, 13.0, 8.0, 91.0, 13.0
20, 241.0, 331.0, 40.0, 10.0, 140.0, 20.0
21, 407.0, 495.0, 44.0, 9.0, 154.0, 22.0
22, 355.0, 770.0, 20.0, 8.0, 140.0, 20.0
23, 445.0, 815.0, 32.0, 8.0, 112.0, 16.0
24, 334.0, 934.0, 50.0, 9.0, 175.0, 25.0
25, 429.0, 762.0, 28.0, 8.0, 98.0, 14.0
26, 266.0, 728.0, 8.0, 7.0, 56.0, 8.0
27, 364.0, 847.0, 46.0, 8.0, 161.0, 23.0
28, 417.0, 694.0, 16.0, 6.0, 56.0, 8.0
29, 375.0, 626.0, 32.0, 8.0, 112.0, 16.0
30, 128.0, 622.0, 21.0, 6.0, 147.0, 21.0
31, 180.0, 730.0, 17.0, 7.0, 119.0, 17.0
32, 182.0, 508.0, 18.0, 9.0, 126.0, 18.0
33, 120.0, 74.0, 22.0, 9.0, 77.0, 11.0
34, 109.0, 52.0, 16.0, 7.0, 112.0, 16.0
35, 112.0, 363.0, 28.0, 9.0, 98.0, 14.0
