THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 4 WAREHOUSES, AND 25 CUSTOMERS.
THIS INSTANCE HAS 3 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 2 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 982.0
WAREHOUSE VEHICLE CAPACITY: 393.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 77.0, 885.0, 0.0, 3.0, 353.0, 30.0, 3000.0, 706.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 439.0, 741.0, 0.0, 3.0, 158.0
2, 69.0, 767.0, 0.0, 6.0, 170.0
3, 31.0, 450.0, 0.0, 3.0, 136.0
4, 297.0, 41.0, 0.0, 5.0, 148.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
5, 397.0, 220.0, 24.0, 8.0, 168.0, 24.0
6, 294.0, 443.0, 18.0, 8.0, 63.0, 9.0
7, 422.0, 374.0, 38.0, 7.0, 133.0, 19.0
8, 273.0, 299.0, 19.0, 8.0, 133.0, 19.0
9, 434.0, 383.0, 17.0, 8.0, 119.0, 17.0
10, 405.0, 299.0, 9.0, 9.0, 63.0, 9.0
11, 256.0, 249.0, 42.0, 8.0, 147.0, 21.0
12, 367.0, 192.0, 21.0, 7.0, 147.0, 21.0
13, 284.0, 339.0, 9.0, 8.0, 63.0, 9.0
14, 265.0, 305.0, 22.0, 8.0, 77.0, 11.0
15, 316.0, 90.0, 12.0, 7.0, 84.0, 12.0
16, 390.0, 60.0, 19.0, 9.0, 133.0, 19.0
17, 316.0, 706.0, 28.0, 6.0, 98.0, 14.0
18, 318.0, 726.0, 10.0, 8.0, 70.0, 10.0
19, 409.0, 538.0, 8.0, 9.0, 56.0, 8.0
20, 345.0, 740.0, 50.0, 8.0, 175.0, 25.0
21, 247.0, 907.0, 19.0, 7.0, 133.0, 19.0
22, 461.0, 960.0, 9.0, 9.0, 63.0, 9.0
23, 344.0, 519.0, 7.0, 8.0, 49.0, 7.0
24, 232.0, 593.0, 18.0, 6.0, 63.0, 9.0
25, 186.0, 734.0, 6.0, 7.0, 42.0, 6.0
26, 88.0, 803.0, 14.0, 8.0, 98.0, 14.0
27, 63.0, 174.0, 15.0, 9.0, 105.0, 15.0
28, 209.0, 326.0, 15.0, 9.0, 105.0, 15.0
29, 33.0, 454.0, 12.0, 8.0, 84.0, 12.0
