THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 4 WAREHOUSES, AND 20 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 2 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 540.0
WAREHOUSE VEHICLE CAPACITY: 216.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 43.0, 861.0, 0.0, 3.0, 353.0, 30.0, 3000.0, 706.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 287.0, 963.0, 0.0, 5.0, 176.0
2, 37.0, 617.0, 0.0, 5.0, 168.0
3, 160.0, 71.0, 0.0, 6.0, 165.0
4, 382.0, 125.0, 0.0, 4.0, 150.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
5, 339.0, 206.0, 24.0, 8.0, 48.0, 12.0
6, 418.0, 395.0, 18.0, 9.0, 72.0, 18.0
7, 294.0, 49.0, 34.0, 10.0, 68.0, 17.0
8, 255.0, 438.0, 24.0, 6.0, 96.0, 24.0
9, 381.0, 157.0, 20.0, 7.0, 80.0, 20.0
10, 316.0, 469.0, 17.0, 7.0, 68.0, 17.0
11, 258.0, 182.0, 14.0, 8.0, 56.0, 14.0
12, 312.0, 123.0, 12.0, 8.0, 24.0, 6.0
13, 276.0, 319.0, 16.0, 9.0, 32.0, 8.0
14, 453.0, 302.0, 46.0, 9.0, 92.0, 23.0
15, 291.0, 874.0, 26.0, 8.0, 52.0, 13.0
16, 356.0, 644.0, 32.0, 8.0, 64.0, 16.0
17, 401.0, 768.0, 22.0, 7.0, 88.0, 22.0
18, 271.0, 548.0, 21.0, 7.0, 84.0, 21.0
19, 397.0, 602.0, 42.0, 9.0, 84.0, 21.0
20, 378.0, 568.0, 42.0, 7.0, 84.0, 21.0
21, 231.0, 692.0, 21.0, 9.0, 84.0, 21.0
22, 187.0, 826.0, 48.0, 7.0, 96.0, 24.0
23, 79.0, 98.0, 11.0, 8.0, 44.0, 11.0
24, 45.0, 210.0, 24.0, 7.0, 96.0, 24.0
