THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 5 WAREHOUSES, AND 30 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 2 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 720.0
WAREHOUSE VEHICLE CAPACITY: 288.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 51.0, 976.0, 0.0, 3.0, 410.0, 30.0, 3000.0, 820.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 453.0, 683.0, 0.0, 4.0, 151.0
2, 82.0, 804.0, 0.0, 5.0, 119.0
3, 46.0, 677.0, 0.0, 3.0, 156.0
4, 75.0, 215.0, 0.0, 5.0, 156.0
5, 374.0, 112.0, 0.0, 5.0, 130.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
6, 424.0, 45.0, 10.0, 9.0, 40.0, 10.0
7, 326.0, 230.0, 12.0, 8.0, 48.0, 12.0
8, 270.0, 40.0, 40.0, 10.0, 80.0, 20.0
9, 276.0, 177.0, 22.0, 10.0, 88.0, 22.0
10, 393.0, 453.0, 14.0, 6.0, 28.0, 7.0
11, 436.0, 133.0, 9.0, 7.0, 36.0, 9.0
12, 326.0, 70.0, 20.0, 7.0, 80.0, 20.0
13, 389.0, 167.0, 42.0, 9.0, 84.0, 21.0
14, 310.0, 379.0, 18.0, 9.0, 36.0, 9.0
15, 345.0, 244.0, 32.0, 7.0, 64.0, 16.0
16, 316.0, 221.0, 32.0, 8.0, 64.0, 16.0
17, 370.0, 217.0, 10.0, 9.0, 40.0, 10.0
18, 365.0, 339.0, 14.0, 9.0, 56.0, 14.0
19, 247.0, 470.0, 28.0, 9.0, 56.0, 14.0
20, 337.0, 149.0, 22.0, 8.0, 88.0, 22.0
21, 386.0, 508.0, 42.0, 10.0, 84.0, 21.0
22, 366.0, 791.0, 26.0, 7.0, 52.0, 13.0
23, 275.0, 555.0, 11.0, 9.0, 44.0, 11.0
24, 321.0, 804.0, 36.0, 8.0, 72.0, 18.0
25, 283.0, 726.0, 7.0, 9.0, 28.0, 7.0
26, 270.0, 951.0, 10.0, 7.0, 20.0, 5.0
27, 451.0, 713.0, 13.0, 7.0, 52.0, 13.0
28, 279.0, 649.0, 8.0, 9.0, 32.0, 8.0
29, 413.0, 911.0, 9.0, 10.0, 36.0, 9.0
30, 143.0, 906.0, 48.0, 7.0, 96.0, 24.0
31, 188.0, 681.0, 7.0, 9.0, 28.0, 7.0
32, 107.0, 733.0, 12.0, 9.0, 48.0, 12.0
33, 196.0, 159.0, 16.0, 10.0, 32.0, 8.0
34, 96.0, 198.0, 17.0, 7.0, 68.0, 17.0
35, 232.0, 347.0, 15.0, 7.0, 60.0, 15.0
