THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 4 WAREHOUSES, AND 30 CUSTOMERS.
THIS INSTANCE HAS 3 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 2415.0
WAREHOUSE VEHICLE CAPACITY: 966.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 106.0, 835.0, 0.0, 3.0, 451.0, 30.0, 3000.0, 902.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 470.0, 515.0, 0.0, 5.0, 194.0
2, 128.0, 891.0, 0.0, 6.0, 162.0
3, 59.0, 267.0, 0.0, 5.0, 161.0
4, 453.0, 319.0, 0.0, 6.0, 219.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
5, 317.0, 155.0, 11.0, 7.0, 77.0, 11.0
6, 247.0, 43.0, 34.0, 7.0, 119.0, 17.0
7, 444.0, 447.0, 8.0, 7.0, 56.0, 8.0
8, 347.0, 292.0, 32.0, 8.0, 112.0, 16.0
9, 439.0, 310.0, 36.0, 9.0, 126.0, 18.0
10, 430.0, 294.0, 6.0, 7.0, 42.0, 6.0
11, 243.0, 125.0, 46.0, 7.0, 161.0, 23.0
12, 398.0, 64.0, 16.0, 7.0, 112.0, 16.0
13, 452.0, 258.0, 11.0, 6.0, 77.0, 11.0
14, 255.0, 462.0, 22.0, 6.0, 154.0, 22.0
15, 444.0, 228.0, 10.0, 8.0, 35.0, 5.0
16, 464.0, 330.0, 23.0, 10.0, 161.0, 23.0
17, 399.0, 229.0, 11.0, 9.0, 77.0, 11.0
18, 456.0, 229.0, 16.0, 10.0, 56.0, 8.0
19, 362.0, 260.0, 28.0, 7.0, 98.0, 14.0
20, 432.0, 630.0, 23.0, 8.0, 161.0, 23.0
21, 392.0, 542.0, 24.0, 8.0, 84.0, 12.0
22, 265.0, 515.0, 36.0, 7.0, 126.0, 18.0
23, 308.0, 592.0, 8.0, 6.0, 56.0, 8.0
24, 271.0, 775.0, 42.0, 9.0, 147.0, 21.0
25, 357.0, 945.0, 38.0, 6.0, 133.0, 19.0
26, 279.0, 870.0, 30.0, 9.0, 105.0, 15.0
27, 297.0, 683.0, 15.0, 10.0, 105.0, 15.0
28, 313.0, 768.0, 20.0, 8.0, 140.0, 20.0
29, 176.0, 767.0, 12.0, 9.0, 42.0, 6.0
30, 132.0, 628.0, 34.0, 7.0, 119.0, 17.0
31, 65.0, 567.0, 26.0, 10.0, 91.0, 13.0
32, 143.0, 366.0, 36.0, 8.0, 126.0, 18.0
33, 184.0, 67.0, 15.0, 10.0, 105.0, 15.0
34, 84.0, 201.0, 44.0, 9.0, 154.0, 22.0
