THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 4 WAREHOUSES, AND 20 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 2 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 982.0
WAREHOUSE VEHICLE CAPACITY: 393.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 27.0, 871.0, 0.0, 3.0, 329.0, 30.0, 3000.0, 658.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 463.0, 621.0, 0.0, 5.0, 144.0
2, 42.0, 656.0, 0.0, 6.0, 162.0
3, 187.0, 49.0, 0.0, 5.0, 153.0
4, 439.0, 260.0, 0.0, 6.0, 139.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
5, 294.0, 356.0, 38.0, 9.0, 133.0, 19.0
6, 262.0, 458.0, 20.0, 8.0, 70.0, 10.0
7, 393.0, 237.0, 40.0, 7.0, 140.0, 20.0
8, 463.0, 424.0, 15.0, 9.0, 105.0, 15.0
9, 305.0, 37.0, 25.0, 6.0, 175.0, 25.0
10, 439.0, 271.0, 22.0, 9.0, 154.0, 22.0
11, 420.0, 85.0, 10.0, 9.0, 70.0, 10.0
12, 321.0, 297.0, 26.0, 9.0, 91.0, 13.0
13, 312.0, 143.0, 20.0, 10.0, 140.0, 20.0
14, 436.0, 322.0, 22.0, 6.0, 154.0, 22.0
15, 424.0, 780.0, 24.0, 7.0, 168.0, 24.0
16, 445.0, 950.0, 12.0, 7.0, 42.0, 6.0
17, 257.0, 595.0, 17.0, 9.0, 119.0, 17.0
18, 340.0, 761.0, 11.0, 9.0, 77.0, 11.0
19, 253.0, 601.0, 16.0, 9.0, 56.0, 8.0
20, 317.0, 781.0, 25.0, 8.0, 175.0, 25.0
21, 142.0, 749.0, 34.0, 7.0, 119.0, 17.0
22, 103.0, 521.0, 13.0, 9.0, 91.0, 13.0
23, 190.0, 80.0, 36.0, 7.0, 126.0, 18.0
24, 54.0, 243.0, 14.0, 10.0, 98.0, 14.0
