THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 5 WAREHOUSES, AND 20 CUSTOMERS.
THIS INSTANCE HAS 3 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 2 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 420.0
WAREHOUSE VEHICLE CAPACITY: 168.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 86.0, 937.0, 0.0, 3.0, 366.0, 30.0, 3000.0, 732.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 353.0, 915.0, 0.0, 6.0, 105.0
2, 162.0, 930.0, 0.0, 4.0, 145.0
3, 54.0, 288.0, 0.0, 4.0, 118.0
4, 273.0, 33.0, 0.0, 3.0, 123.0
5, 457.0, 338.0, 0.0, 5.0, 146.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
6, 330.0, 47.0, 14.0, 7.0, 21.0, 7.0
7, 445.0, 402.0, 22.0, 8.0, 33.0, 11.0
8, 296.0, 282.0, 50.0, 6.0, 75.0, 25.0
9, 291.0, 112.0, 38.0, 9.0, 57.0, 19.0
10, 435.0, 191.0, 50.0, 7.0, 75.0, 25.0
11, 417.0, 436.0, 16.0, 9.0, 24.0, 8.0
12, 377.0, 172.0, 38.0, 9.0, 57.0, 19.0
13, 426.0, 167.0, 18.0, 9.0, 27.0, 9.0
14, 327.0, 238.0, 48.0, 10.0, 72.0, 24.0
15, 380.0, 201.0, 46.0, 7.0, 69.0, 23.0
16, 427.0, 800.0, 13.0, 6.0, 39.0, 13.0
17, 292.0, 839.0, 22.0, 9.0, 33.0, 11.0
18, 258.0, 717.0, 48.0, 9.0, 72.0, 24.0
19, 264.0, 580.0, 25.0, 10.0, 75.0, 25.0
20, 289.0, 592.0, 24.0, 7.0, 72.0, 24.0
21, 395.0, 803.0, 48.0, 6.0, 72.0, 24.0
22, 90.0, 724.0, 22.0, 10.0, 66.0, 22.0
23, 185.0, 734.0, 14.0, 6.0, 42.0, 14.0
24, 76.0, 281.0, 20.0, 8.0, 60.0, 20.0
25, 120.0, 134.0, 38.0, 7.0, 57.0, 19.0
