THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 5 WAREHOUSES, AND 20 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 2 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 540.0
WAREHOUSE VEHICLE CAPACITY: 216.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 92.0, 937.0, 0.0, 3.0, 352.0, 30.0, 3000.0, 704.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 462.0, 626.0, 0.0, 5.0, 117.0
2, 289.0, 962.0, 0.0, 5.0, 140.0
3, 35.0, 404.0, 0.0, 5.0, 128.0
4, 162.0, 69.0, 0.0, 5.0, 124.0
5, 459.0, 352.0, 0.0, 4.0, 108.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
6, 389.0, 385.0, 44.0, 6.0, 88.0, 22.0
7, 397.0, 471.0, 23.0, 10.0, 92.0, 23.0
8, 261.0, 172.0, 38.0, 7.0, 76.0, 19.0
9, 302.0, 357.0, 40.0, 9.0, 80.0, 20.0
10, 427.0, 419.0, 34.0, 10.0, 68.0, 17.0
11, 342.0, 159.0, 34.0, 10.0, 68.0, 17.0
12, 385.0, 97.0, 11.0, 6.0, 44.0, 11.0
13, 463.0, 143.0, 20.0, 7.0, 80.0, 20.0
14, 409.0, 172.0, 10.0, 7.0, 40.0, 10.0
15, 460.0, 164.0, 17.0, 7.0, 68.0, 17.0
16, 355.0, 561.0, 19.0, 6.0, 76.0, 19.0
17, 403.0, 894.0, 10.0, 6.0, 40.0, 10.0
18, 318.0, 600.0, 46.0, 10.0, 92.0, 23.0
19, 252.0, 553.0, 19.0, 8.0, 76.0, 19.0
20, 356.0, 538.0, 12.0, 7.0, 24.0, 6.0
21, 297.0, 553.0, 48.0, 8.0, 96.0, 24.0
22, 85.0, 845.0, 32.0, 6.0, 64.0, 16.0
23, 43.0, 586.0, 26.0, 9.0, 52.0, 13.0
24, 207.0, 180.0, 22.0, 6.0, 88.0, 22.0
25, 190.0, 444.0, 24.0, 7.0, 96.0, 24.0
