THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 5 WAREHOUSES, AND 20 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 2 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 405.0
WAREHOUSE VEHICLE CAPACITY: 162.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 32.0, 949.0, 0.0, 3.0, 336.0, 30.0, 3000.0, 672.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 325.0, 942.0, 0.0, 5.0, 107.0
2, 200.0, 958.0, 0.0, 4.0, 116.0
3, 36.0, 392.0, 0.0, 6.0, 113.0
4, 98.0, 161.0, 0.0, 4.0, 126.0
5, 420.0, 201.0, 0.0, 3.0, 100.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
6, 265.0, 474.0, 32.0, 9.0, 48.0, 16.0
7, 335.0, 62.0, 16.0, 9.0, 48.0, 16.0
8, 258.0, 381.0, 24.0, 9.0, 72.0, 24.0
9, 421.0, 316.0, 36.0, 7.0, 54.0, 18.0
10, 268.0, 79.0, 20.0, 9.0, 60.0, 20.0
11, 280.0, 214.0, 20.0, 9.0, 30.0, 10.0
12, 312.0, 350.0, 16.0, 8.0, 48.0, 16.0
13, 263.0, 246.0, 28.0, 8.0, 42.0, 14.0
14, 348.0, 307.0, 20.0, 10.0, 30.0, 10.0
15, 305.0, 420.0, 36.0, 9.0, 54.0, 18.0
16, 444.0, 872.0, 16.0, 9.0, 24.0, 8.0
17, 376.0, 488.0, 21.0, 6.0, 63.0, 21.0
18, 392.0, 502.0, 38.0, 9.0, 57.0, 19.0
19, 369.0, 506.0, 23.0, 6.0, 69.0, 23.0
20, 381.0, 883.0, 9.0, 9.0, 27.0, 9.0
21, 382.0, 815.0, 36.0, 6.0, 54.0, 18.0
22, 101.0, 541.0, 38.0, 9.0, 57.0, 19.0
23, 156.0, 811.0, 12.0, 8.0, 36.0, 12.0
24, 116.0, 266.0, 22.0, 9.0, 66.0, 22.0
25, 198.0, 461.0, 46.0, 7.0, 69.0, 23.0
