THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 4 WAREHOUSES, AND 20 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 1080.0
WAREHOUSE VEHICLE CAPACITY: 432.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 96.0, 839.0, 0.0, 3.0, 326.0, 30.0, 3000.0, 652.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 415.0, 810.0, 0.0, 6.0, 118.0
2, 132.0, 897.0, 0.0, 6.0, 123.0
3, 73.0, 221.0, 0.0, 5.0, 132.0
4, 355.0, 87.0, 0.0, 5.0, 121.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
5, 421.0, 423.0, 28.0, 9.0, 56.0, 14.0
6, 367.0, 471.0, 9.0, 9.0, 36.0, 9.0
7, 269.0, 376.0, 18.0, 9.0, 72.0, 18.0
8, 309.0, 405.0, 6.0, 9.0, 24.0, 6.0
9, 321.0, 122.0, 10.0, 6.0, 40.0, 10.0
10, 363.0, 408.0, 40.0, 7.0, 80.0, 20.0
11, 279.0, 346.0, 32.0, 9.0, 64.0, 16.0
12, 440.0, 271.0, 48.0, 8.0, 96.0, 24.0
13, 339.0, 273.0, 32.0, 8.0, 64.0, 16.0
14, 328.0, 433.0, 11.0, 9.0, 44.0, 11.0
15, 408.0, 870.0, 40.0, 8.0, 80.0, 20.0
16, 369.0, 708.0, 46.0, 7.0, 92.0, 23.0
17, 254.0, 693.0, 24.0, 9.0, 96.0, 24.0
18, 259.0, 573.0, 10.0, 8.0, 20.0, 5.0
19, 438.0, 950.0, 18.0, 6.0, 72.0, 18.0
20, 413.0, 740.0, 24.0, 8.0, 96.0, 24.0
21, 68.0, 832.0, 12.0, 8.0, 48.0, 12.0
22, 56.0, 954.0, 11.0, 10.0, 44.0, 11.0
23, 202.0, 180.0, 48.0, 8.0, 96.0, 24.0
24, 145.0, 443.0, 21.0, 9.0, 84.0, 21.0
