THIS IS AN INSTANCE FOR THE TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 4 WAREHOUSES, AND 25 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 842.0
WAREHOUSE VEHICLE CAPACITY: 337.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 30.0, 872.0, 0.0, 3.0, 298.0, 30.0, 3000.0, 596.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 434.0, 759.0, 0.0, 4.0, 147.0
2, 31.0, 534.0, 0.0, 3.0, 125.0
3, 48.0, 313.0, 0.0, 4.0, 129.0
4, 433.0, 239.0, 0.0, 5.0, 143.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
5, 334.0, 174.0, 40.0, 8.0, 60.0, 20.0
6, 384.0, 312.0, 7.0, 10.0, 21.0, 7.0
7, 402.0, 63.0, 7.0, 9.0, 21.0, 7.0
8, 268.0, 216.0, 12.0, 9.0, 36.0, 12.0
9, 323.0, 68.0, 10.0, 8.0, 30.0, 10.0
10, 387.0, 458.0, 38.0, 6.0, 57.0, 19.0
11, 323.0, 341.0, 8.0, 7.0, 24.0, 8.0
12, 382.0, 148.0, 38.0, 7.0, 57.0, 19.0
13, 435.0, 280.0, 5.0, 7.0, 15.0, 5.0
14, 297.0, 460.0, 10.0, 7.0, 30.0, 10.0
15, 298.0, 422.0, 15.0, 8.0, 45.0, 15.0
16, 247.0, 475.0, 14.0, 6.0, 21.0, 7.0
17, 315.0, 740.0, 10.0, 7.0, 30.0, 10.0
18, 254.0, 681.0, 22.0, 9.0, 33.0, 11.0
19, 429.0, 642.0, 6.0, 6.0, 18.0, 6.0
20, 427.0, 736.0, 25.0, 8.0, 75.0, 25.0
21, 366.0, 688.0, 12.0, 9.0, 18.0, 6.0
22, 242.0, 713.0, 7.0, 6.0, 21.0, 7.0
23, 420.0, 540.0, 30.0, 8.0, 45.0, 15.0
24, 184.0, 911.0, 16.0, 8.0, 48.0, 16.0
25, 198.0, 543.0, 16.0, 8.0, 24.0, 8.0
26, 182.0, 516.0, 20.0, 6.0, 60.0, 20.0
27, 79.0, 124.0, 34.0, 8.0, 51.0, 17.0
28, 80.0, 285.0, 18.0, 9.0, 27.0, 9.0
29, 119.0, 126.0, 9.0, 6.0, 27.0, 9.0
