THIS IS AN INSTANCE FOR THE STOCHASTIC TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 5 WAREHOUSES, AND 40 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 2 VEHICLES AT THE PRODUCTION PLANT, AND 2 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 345.0
WAREHOUSE VEHICLE CAPACITY: 138.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 715.0, 495.0, 0.0, 3.0, 626.0, 30.0, 3000.0, 1252.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 767.0, 378.0, 0.0, 3.0, 235.0
2, 1624.0, 1248.0, 0.0, 5.0, 191.0
3, 283.0, 1869.0, 0.0, 4.0, 141.0
4, 1214.0, 1869.0, 0.0, 4.0, 106.0
5, 2133.0, 361.0, 0.0, 5.0, 55.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
6, 445.0, 795.0, 10.0, 6.0, 20.0, 10.0
7, 380.0, 1570.0, 30.0, 9.0, 45.0, 15.0
8, 1425.0, 315.0, 30.0, 7.0, 45.0, 15.0
9, 2005.0, 1625.0, 7.0, 8.0, 14.0, 7.0
10, 80.0, 1550.0, 26.0, 6.0, 39.0, 13.0
11, 1335.0, 2005.0, 80.0, 6.0, 96.0, 16.0
12, 1245.0, 615.0, 110.0, 8.0, 132.0, 22.0
13, 2385.0, 1190.0, 13.0, 8.0, 26.0, 13.0
14, 1870.0, 970.0, 95.0, 9.0, 114.0, 19.0
15, 1385.0, 505.0, 88.0, 7.0, 110.0, 22.0
16, 2225.0, 70.0, 76.0, 8.0, 95.0, 19.0
17, 1560.0, 2250.0, 42.0, 9.0, 63.0, 21.0
18, 2105.0, 1065.0, 95.0, 6.0, 114.0, 19.0
19, 395.0, 355.0, 38.0, 6.0, 57.0, 19.0
20, 530.0, 2365.0, 10.0, 8.0, 15.0, 5.0
21, 1785.0, 1025.0, 22.0, 8.0, 44.0, 22.0
22, 325.0, 325.0, 75.0, 6.0, 90.0, 15.0
23, 225.0, 2210.0, 14.0, 7.0, 28.0, 14.0
24, 685.0, 230.0, 24.0, 6.0, 30.0, 6.0
25, 5.0, 405.0, 38.0, 7.0, 57.0, 19.0
26, 1035.0, 175.0, 28.0, 8.0, 42.0, 14.0
27, 65.0, 910.0, 90.0, 8.0, 108.0, 18.0
28, 1770.0, 630.0, 72.0, 9.0, 90.0, 18.0
29, 2340.0, 335.0, 16.0, 9.0, 24.0, 8.0
30, 595.0, 1955.0, 115.0, 8.0, 138.0, 23.0
31, 450.0, 1135.0, 22.0, 6.0, 44.0, 22.0
32, 790.0, 870.0, 110.0, 8.0, 132.0, 22.0
33, 2215.0, 1130.0, 75.0, 7.0, 90.0, 15.0
34, 1630.0, 2020.0, 35.0, 8.0, 42.0, 7.0
35, 375.0, 2325.0, 14.0, 9.0, 28.0, 14.0
36, 1700.0, 1625.0, 24.0, 9.0, 48.0, 24.0
37, 960.0, 535.0, 36.0, 7.0, 45.0, 9.0
38, 965.0, 1695.0, 65.0, 6.0, 78.0, 13.0
39, 1245.0, 2270.0, 44.0, 8.0, 55.0, 11.0
40, 365.0, 625.0, 60.0, 7.0, 75.0, 15.0
41, 1465.0, 2150.0, 88.0, 8.0, 110.0, 22.0
42, 2110.0, 1175.0, 65.0, 9.0, 78.0, 13.0
43, 1475.0, 1260.0, 70.0, 9.0, 84.0, 14.0
44, 2385.0, 1500.0, 21.0, 7.0, 42.0, 21.0
45, 1390.0, 2040.0, 24.0, 6.0, 36.0, 12.0
