THIS IS AN INSTANCE FOR THE STOCHASTIC TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 4 WAREHOUSES, AND 20 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 396.0
WAREHOUSE VEHICLE CAPACITY: 132.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 143.0, 99.0, 0.0, 3.0, 311.0, 30.0, 3000.0, 622.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 77.0, 416.0, 0.0, 4.0, 63.0
2, 414.0, 62.0, 0.0, 3.0, 92.0
3, 78.0, 104.0, 0.0, 6.0, 135.0
4, 383.0, 341.0, 0.0, 5.0, 140.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
5, 89.0, 159.0, 10.0, 0.0, 20.0, 10.0
6, 76.0, 314.0, 30.0, 0.0, 45.0, 15.0
7, 285.0, 63.0, 30.0, 0.0, 45.0, 15.0
8, 401.0, 325.0, 7.0, 0.0, 14.0, 7.0
9, 16.0, 310.0, 26.0, 0.0, 39.0, 13.0
10, 267.0, 401.0, 80.0, 0.0, 96.0, 16.0
11, 249.0, 123.0, 110.0, 0.0, 132.0, 22.0
12, 477.0, 238.0, 13.0, 0.0, 26.0, 13.0
13, 374.0, 194.0, 95.0, 0.0, 114.0, 19.0
14, 277.0, 101.0, 88.0, 0.0, 110.0, 22.0
15, 445.0, 14.0, 76.0, 0.0, 95.0, 19.0
16, 312.0, 450.0, 42.0, 0.0, 63.0, 21.0
17, 421.0, 213.0, 95.0, 0.0, 114.0, 19.0
18, 79.0, 71.0, 38.0, 0.0, 57.0, 19.0
19, 106.0, 473.0, 10.0, 0.0, 15.0, 5.0
20, 357.0, 205.0, 22.0, 0.0, 44.0, 22.0
21, 65.0, 65.0, 75.0, 0.0, 90.0, 15.0
22, 45.0, 442.0, 14.0, 0.0, 28.0, 14.0
23, 137.0, 46.0, 24.0, 0.0, 30.0, 6.0
24, 1.0, 81.0, 38.0, 0.0, 57.0, 19.0
