THIS IS AN INSTANCE FOR THE STOCHASTIC TWO-ECHELON PRODUCTION ROUTING PROBLEM
THIS INSTANCE INCLUDES ONE PRODUCTION PLANT, 4 WAREHOUSES, AND 30 CUSTOMERS.
THIS INSTANCE HAS 6 PERIODS, 1 VEHICLES AT THE PRODUCTION PLANT, AND 1 VEHICLES AT EACH WAREHOUSE.
PLANT VEHICLE CAPACITY: 552.0
WAREHOUSE VEHICLE CAPACITY: 138.0
PRODUCTION_PLANT, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, UNIT_PRODUCTION_COST, SETUP_COST, PRODUCTION_CAPACITY
0, 715.0, 495.0, 0.0, 3.0, 472.0, 30.0, 3000.0, 944.0
WAREHOUSE, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY
1, 277.0, 1859.0, 0.0, 6.0, 169.0
2, 2004.0, 489.0, 0.0, 5.0, 187.0
3, 1831.0, 1789.0, 0.0, 5.0, 61.0
4, 842.0, 312.0, 0.0, 6.0, 172.0
CUSTOMER, COORD_X, COORD_Y, INITIAL_INVENTORY, UNIT_HOLDING_COST, INVENTORY_CAPACITY, DEMAND_AVG
5, 445.0, 795.0, 10.0, 6.0, 20.0, 10.0
6, 380.0, 1570.0, 30.0, 9.0, 45.0, 15.0
7, 1425.0, 315.0, 30.0, 7.0, 45.0, 15.0
8, 2005.0, 1625.0, 7.0, 8.0, 14.0, 7.0
9, 80.0, 1550.0, 26.0, 6.0, 39.0, 13.0
10, 1335.0, 2005.0, 80.0, 6.0, 96.0, 16.0
11, 1245.0, 615.0, 110.0, 8.0, 132.0, 22.0
12, 2385.0, 1190.0, 13.0, 8.0, 26.0, 13.0
13, 1870.0, 970.0, 95.0, 9.0, 114.0, 19.0
14, 1385.0, 505.0, 88.0, 7.0, 110.0, 22.0
15, 2225.0, 70.0, 76.0, 8.0, 95.0, 19.0
16, 1560.0, 2250.0, 42.0, 9.0, 63.0, 21.0
17, 2105.0, 1065.0, 95.0, 6.0, 114.0, 19.0
18, 395.0, 355.0, 38.0, 6.0, 57.0, 19.0
19, 530.0, 2365.0, 10.0, 8.0, 15.0, 5.0
20, 1785.0, 1025.0, 22.0, 8.0, 44.0, 22.0
21, 325.0, 325.0, 75.0, 6.0, 90.0, 15.0
22, 225.0, 2210.0, 14.0, 7.0, 28.0, 14.0
23, 685.0, 230.0, 24.0, 6.0, 30.0, 6.0
24, 5.0, 405.0, 38.0, 7.0, 57.0, 19.0
25, 1035.0, 175.0, 28.0, 8.0, 42.0, 14.0
26, 65.0, 910.0, 90.0, 8.0, 108.0, 18.0
27, 1770.0, 630.0, 72.0, 9.0, 90.0, 18.0
28, 2340.0, 335.0, 16.0, 9.0, 24.0, 8.0
29, 595.0, 1955.0, 115.0, 8.0, 138.0, 23.0
30, 450.0, 1135.0, 22.0, 6.0, 44.0, 22.0
31, 790.0, 870.0, 110.0, 8.0, 132.0, 22.0
32, 2215.0, 1130.0, 75.0, 7.0, 90.0, 15.0
33, 1630.0, 2020.0, 35.0, 8.0, 42.0, 7.0
34, 375.0, 2325.0, 14.0, 9.0, 28.0, 14.0
